country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Species,0,0.03320950269699097,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Utilitarianism,1,0.9998786449432373,35.67063522338867,-35.67063522338867,4,5
ROU,swai,Utilitarianism,0,0.048596322536468506,35.67063522338867,-35.67063522338867,4,1
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Utilitarianism,1,0.999922513961792,35.67063522338867,-35.67063522338867,2,5
ROU,swai,Species,0,0.05965226888656616,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Species,0,0.0003656148910522461,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Species,0,5.7220458984375e-06,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Utilitarianism,1,0.999922513961792,35.67063522338867,-35.67063522338867,2,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Species,0,0.001981496810913086,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Utilitarianism,1,0.9997801184654236,35.67063522338867,-35.67063522338867,2,3
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Species,1,0.9999995231628418,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Species,0,4.649162292480469e-06,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Utilitarianism,0,0.0043135881423950195,35.67063522338867,-35.67063522338867,4,2
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Species,0,1.1920928955078125e-07,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Species,1,0.9999996423721313,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Species,1,0.9999995231628418,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Species,1,0.9999985694885254,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Utilitarianism,0,0.000750124454498291,35.67063522338867,-35.67063522338867,5,1
ROU,swai,Utilitarianism,0,0.06818342208862305,35.67063522338867,-35.67063522338867,4,3
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Utilitarianism,1,0.9971622824668884,35.67063522338867,-35.67063522338867,3,4
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Species,1,0.9999986886978149,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Utilitarianism,0,0.0006155967712402344,35.67063522338867,-35.67063522338867,5,2
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Species,1,0.9999995231628418,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,1.2196769603178836e-05,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Utilitarianism,0,1.0,35.67063522338867,-35.67063522338867,3,2
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Species,1,0.9999995231628418,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Species,0,2.384185791015625e-07,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Utilitarianism,1,0.9999880790710449,35.67063522338867,-35.67063522338867,1,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Utilitarianism,1,0.9996579885482788,35.67063522338867,-35.67063522338867,1,2
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Species,1,0.9999997615814209,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Utilitarianism,1,0.9996979236602783,35.67063522338867,-35.67063522338867,3,5
ROU,swai,Species,1,0.9999995231628418,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Utilitarianism,0,0.4720531105995178,35.67063522338867,-35.67063522338867,5,3
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Species,1,0.9999996423721313,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Species,0,0.2962254285812378,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Species,0,3.2186508178710938e-06,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Utilitarianism,1,0.9999179840087891,35.67063522338867,-35.67063522338867,1,5
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Utilitarianism,0,0.004349648952484131,35.67063522338867,-35.67063522338867,5,4
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Utilitarianism,1,0.9999395608901978,35.67063522338867,-35.67063522338867,1,3
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,1,0.0,35.67063522338867,-35.67063522338867,1,1
ROU,swai,Utilitarianism,0,0.005664646625518799,35.67063522338867,-35.67063522338867,2,1
ROU,swai,Fitness,0,1.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Gender,1,0.0,35.67063522338867,-35.67063522338867,4,4
ROU,swai,Utilitarianism,0,0.015210449695587158,35.67063522338867,-35.67063522338867,3,1
ROU,swai,SocialValue,1,0.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Age,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,SocialValue,0,1.0,35.67063522338867,-35.67063522338867,3,3
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,2,2
ROU,swai,Fitness,1,0.0,35.67063522338867,-35.67063522338867,5,5
ROU,swai,Gender,0,1.0,35.67063522338867,-35.67063522338867,4,4
