country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Species,0,0.0036468505859375,35.11085891723633,-35.11085891723633,3,3
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Fitness,1,0.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Utilitarianism,1,0.9999871253967285,35.11085891723633,-35.11085891723633,4,5
MMR,swai,Utilitarianism,0,0.015148937702178955,35.11085891723633,-35.11085891723633,4,1
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Utilitarianism,1,0.999991774559021,35.11085891723633,-35.11085891723633,2,5
MMR,swai,Species,0,0.006714046001434326,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Age,1,0.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Species,0,4.971027374267578e-05,35.11085891723633,-35.11085891723633,1,1
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Species,0,5.960464477539062e-07,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Age,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Age,1,0.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Fitness,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Utilitarianism,1,0.999991774559021,35.11085891723633,-35.11085891723633,2,4
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Species,0,0.00021153688430786133,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Age,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Fitness,1,0.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Utilitarianism,1,0.9999765157699585,35.11085891723633,-35.11085891723633,2,3
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Age,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Fitness,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,Fitness,1,0.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,SocialValue,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Species,1,1.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Fitness,1,0.0,35.11085891723633,-35.11085891723633,5,5
MMR,swai,SocialValue,1,0.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,1,1
MMR,swai,Age,0,1.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Fitness,1,0.0,35.11085891723633,-35.11085891723633,3,3
MMR,swai,Age,1,0.0,35.11085891723633,-35.11085891723633,2,2
MMR,swai,Gender,0,1.0,35.11085891723633,-35.11085891723633,4,4
MMR,swai,Gender,1,0.0,35.11085891723633,-35.11085891723633,2,2
