country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
THA,swai,Fitness,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,Species,0,0.00027567148208618164,34.46438217163086,-34.46438217163086,3,3
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,SocialValue,1,0.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,Age,0,1.0,34.46438217163086,-34.46438217163086,1,1
THA,swai,Fitness,1,0.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,Gender,1,0.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Utilitarianism,1,0.9999990463256836,34.46438217163086,-34.46438217163086,4,5
THA,swai,Utilitarianism,0,0.00040978193283081055,34.46438217163086,-34.46438217163086,4,1
THA,swai,Fitness,0,1.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Utilitarianism,1,0.9999994039535522,34.46438217163086,-34.46438217163086,2,5
THA,swai,Species,0,0.0005089044570922852,34.46438217163086,-34.46438217163086,4,4
THA,swai,Gender,1,0.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,Gender,0,1.0,34.46438217163086,-34.46438217163086,1,1
THA,swai,Gender,0,1.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,1,1
THA,swai,Gender,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,Gender,1,0.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Age,0,1.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,1,1
THA,swai,Age,1,0.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,Gender,1,0.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,SocialValue,1,0.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Fitness,0,1.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Fitness,0,1.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,Gender,0,1.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Species,0,2.9802322387695312e-06,34.46438217163086,-34.46438217163086,1,1
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,Fitness,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,SocialValue,1,0.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Gender,1,0.0,34.46438217163086,-34.46438217163086,1,1
THA,swai,SocialValue,1,0.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Species,0,0.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Age,1,0.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Gender,1,0.0,34.46438217163086,-34.46438217163086,1,1
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,SocialValue,1,0.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Age,1,0.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,Fitness,1,0.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Utilitarianism,1,0.9999994039535522,34.46438217163086,-34.46438217163086,2,4
THA,swai,Age,0,1.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Age,0,1.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Species,0,1.5974044799804688e-05,34.46438217163086,-34.46438217163086,2,2
THA,swai,Fitness,0,1.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,SocialValue,1,0.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Gender,0,1.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,Fitness,0,1.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Gender,1,0.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,SocialValue,0,1.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,Age,1,0.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Fitness,1,0.0,34.46438217163086,-34.46438217163086,2,2
THA,swai,Utilitarianism,1,0.9999982118606567,34.46438217163086,-34.46438217163086,2,3
THA,swai,Age,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,Age,1,0.0,34.46438217163086,-34.46438217163086,4,4
THA,swai,Age,0,1.0,34.46438217163086,-34.46438217163086,3,3
THA,swai,Age,0,1.0,34.46438217163086,-34.46438217163086,5,5
THA,swai,Gender,0,1.0,34.46438217163086,-34.46438217163086,1,1
