country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
BRA,swai,Fitness,0,1.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,Species,0,0.005176186561584473,38.168190002441406,-38.168190002441406,3,3
BRA,swai,SocialValue,0,0.8989696428179741,38.168190002441406,-38.168190002441406,3,3
BRA,swai,SocialValue,0,0.8202188462018967,38.168190002441406,-38.168190002441406,3,3
BRA,swai,SocialValue,0,1.0,38.168190002441406,-38.168190002441406,5,5
BRA,swai,SocialValue,1,0.0,38.168190002441406,-38.168190002441406,2,2
BRA,swai,SocialValue,0,1.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,Age,0,1.0,38.168190002441406,-38.168190002441406,1,1
BRA,swai,Fitness,1,0.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,SocialValue,0,0.8243594914674759,38.168190002441406,-38.168190002441406,4,4
BRA,swai,SocialValue,0,1.0,38.168190002441406,-38.168190002441406,2,2
BRA,swai,Gender,1,0.0,38.168190002441406,-38.168190002441406,5,5
BRA,swai,Utilitarianism,1,0.9873069524765015,38.168190002441406,-38.168190002441406,4,5
BRA,swai,Utilitarianism,0,0.012766718864440918,38.168190002441406,-38.168190002441406,4,1
BRA,swai,Fitness,0,1.0,38.168190002441406,-38.168190002441406,4,4
BRA,swai,Utilitarianism,1,0.994998574256897,38.168190002441406,-38.168190002441406,2,5
BRA,swai,Species,0,0.040416836738586426,38.168190002441406,-38.168190002441406,4,4
BRA,swai,Gender,1,0.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,Gender,0,1.0,38.168190002441406,-38.168190002441406,1,1
BRA,swai,Gender,0,1.0,38.168190002441406,-38.168190002441406,4,4
BRA,swai,SocialValue,0,1.0,38.168190002441406,-38.168190002441406,1,1
BRA,swai,Gender,0,1.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,Gender,1,0.0,38.168190002441406,-38.168190002441406,5,5
BRA,swai,Age,0,1.0,38.168190002441406,-38.168190002441406,4,4
BRA,swai,SocialValue,0,1.0,38.168190002441406,-38.168190002441406,1,1
BRA,swai,Age,1,0.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,Gender,1,0.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,SocialValue,1,0.0,38.168190002441406,-38.168190002441406,5,5
BRA,swai,Fitness,0,1.0,38.168190002441406,-38.168190002441406,4,4
BRA,swai,Fitness,0,1.0,38.168190002441406,-38.168190002441406,2,2
BRA,swai,Gender,0,1.0,38.168190002441406,-38.168190002441406,5,5
BRA,swai,Species,0,0.08144140243530273,38.168190002441406,-38.168190002441406,1,1
BRA,swai,SocialValue,0,0.3934825658798218,38.168190002441406,-38.168190002441406,2,2
BRA,swai,Fitness,0,1.0,38.168190002441406,-38.168190002441406,3,3
BRA,swai,SocialValue,1,0.0,38.168190002441406,-38.168190002441406,4,4
BRA,swai,Gender,1,0.0,38.168190002441406,-38.168190002441406,1,1
BRA,swai,SocialValue,1,0.0,38.168190002441406,-38.168190002441406,4,4
BRA,swai,Species,0,0.007079780101776123,38.168190002441406,-38.168190002441406,5,5
BRA,swai,Age,1,0.6643391847610474,38.168190002441406,-38.168190002441406,5,5
BRA,swai,Gender,1,0.0,38.168190002441406,-38.168190002441406,1,1
BRA,swai,SocialValue,0,1.0,38.168190002441406,-38.168190002441406,5,5
BRA,swai,SocialValue,1,0.0,38.168190002441406,-38.168190002441406,4,4
BRA,swai,Age,1,0.0,38.168190002441406,-38.168190002441406,2,2
