country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Species,0,0.0020093917846679688,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Utilitarianism,1,0.999992847442627,34.96144485473633,-34.96144485473633,4,5
ETH,swai,Utilitarianism,0,0.0029850006103515625,34.96144485473633,-34.96144485473633,4,1
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Utilitarianism,1,0.9999954700469971,34.96144485473633,-34.96144485473633,2,5
ETH,swai,Species,0,0.0037046074867248535,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Species,0,2.1457672119140625e-05,34.96144485473633,-34.96144485473633,1,1
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Species,0,3.5762786865234375e-07,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Utilitarianism,1,0.9999954700469971,34.96144485473633,-34.96144485473633,2,4
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Species,0,0.0001163482666015625,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Utilitarianism,1,0.9999871253967285,34.96144485473633,-34.96144485473633,2,3
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Species,1,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Age,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Species,0,2.384185791015625e-07,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Utilitarianism,0,0.00025385618209838867,34.96144485473633,-34.96144485473633,4,2
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Species,0,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Species,1,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Species,1,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,1,1
ETH,swai,SocialValue,0,1.0,34.96144485473633,-34.96144485473633,2,2
ETH,swai,Age,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Fitness,0,1.0,34.96144485473633,-34.96144485473633,4,4
ETH,swai,Gender,0,1.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Species,1,0.9999998807907104,34.96144485473633,-34.96144485473633,1,1
ETH,swai,Fitness,1,0.0,34.96144485473633,-34.96144485473633,3,3
ETH,swai,SocialValue,1,0.0,34.96144485473633,-34.96144485473633,5,5
ETH,swai,Gender,1,0.0,34.96144485473633,-34.96144485473633,2,2
