country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Species,0,0.006527304649353027,35.2569465637207,-35.2569465637207,3,3
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Fitness,1,0.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Utilitarianism,1,0.9999768733978271,35.2569465637207,-35.2569465637207,4,5
USA,swai,Utilitarianism,0,0.7609456926584244,35.2569465637207,-35.2569465637207,4,1
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Utilitarianism,1,0.9999855756759644,35.2569465637207,-35.2569465637207,2,5
USA,swai,Species,0,0.012208282947540283,35.2569465637207,-35.2569465637207,4,4
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Age,1,0.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Species,0,0.04726052284240723,35.2569465637207,-35.2569465637207,1,1
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Species,0,1.0728836059570312e-06,35.2569465637207,-35.2569465637207,5,5
USA,swai,Age,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Age,1,0.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Fitness,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Utilitarianism,1,0.9999878406524658,35.2569465637207,-35.2569465637207,2,4
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Species,0,0.00023752450942993164,35.2569465637207,-35.2569465637207,2,2
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Age,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Fitness,1,0.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Utilitarianism,1,0.999966025352478,35.2569465637207,-35.2569465637207,2,3
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Age,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Fitness,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,Fitness,1,0.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,SocialValue,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Species,1,0.9999998807907104,35.2569465637207,-35.2569465637207,2,2
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Fitness,1,0.0,35.2569465637207,-35.2569465637207,5,5
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Age,0,1.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Fitness,1,0.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,Age,1,0.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,Gender,0,1.0,35.2569465637207,-35.2569465637207,4,4
USA,swai,Gender,1,0.0,35.2569465637207,-35.2569465637207,2,2
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,1,1
USA,swai,Age,1,0.0,35.2569465637207,-35.2569465637207,3,3
USA,swai,SocialValue,1,0.0,35.2569465637207,-35.2569465637207,3,3
