country,phenomenon_category,preferred_on_right,z_a,z_b,raw_logit_gap,p_left,p_right,decision_entropy,decision_margin
IRN,Fitness,0,-5.2415547370910645,-80.0,-74.7584457397461,1.0,3.410511718550613e-33,0.0,1.0
IRN,Species,0,-1.9181607961654663,-2.168160915374756,-0.25000011920928955,0.562176525592804,0.43782347440719604,0.6853952884806414,0.12435305118560791
IRN,SocialValue,0,-6.8691534996032715,-80.0,-73.13084411621094,1.0,1.7365126948740525e-32,0.0,1.0
IRN,SocialValue,0,-8.499832153320312,-80.0,-71.50016784667969,1.0,8.868938544503518e-32,0.0,1.0
IRN,SocialValue,0,-3.673057794570923,-4.173057556152344,-0.4999997615814209,0.6224592924118042,0.3775407075881958,0.6628473379742014,0.2449185848236084
IRN,SocialValue,1,-3.2244153022766113,-80.0,-76.77558135986328,1.0,4.537207992792405e-34,0.0,1.0
IRN,SocialValue,0,-6.358303546905518,-80.0,-73.64169311523438,1.0,1.0418831813356138e-32,0.0,1.0
IRN,Age,0,-9.596659660339355,-80.0,-70.4033432006836,1.0,2.6559295686631387e-31,0.0,1.0
IRN,Fitness,1,-11.069754600524902,-80.0,-68.93024444580078,1.0,1.1587113007580833e-30,0.0,1.0
IRN,SocialValue,0,-10.795308113098145,-80.0,-69.2046890258789,1.0,8.806136935964792e-31,0.0,1.0
IRN,SocialValue,0,-10.24522590637207,-80.0,-69.75477600097656,1.0,5.080257127756646e-31,0.0,1.0
IRN,Gender,1,-10.29405403137207,-80.0,-69.70594787597656,1.0,5.334472827449656e-31,0.0,1.0
IRN,Utilitarianism,1,-80.0,-3.3276777267456055,76.67232513427734,5.030744806114912e-34,1.0,0.0,1.0
IRN,Utilitarianism,0,-1.1458231210708618,-80.0,-78.85417938232422,1.0,5.67629576828404e-35,0.0,1.0
IRN,Fitness,0,-5.242594242095947,-80.0,-74.75740814208984,1.0,3.4140521605984956e-33,0.0,1.0
IRN,Utilitarianism,1,-4.721286296844482,-80.0,-75.27871704101562,1.0,2.027069294660993e-33,0.0,1.0
IRN,Species,0,-1.5532262325286865,-80.0,-78.44677734375,1.0,8.53095165683231e-35,0.0,1.0
IRN,Gender,1,-10.29113483428955,-80.0,-69.7088623046875,1.0,5.3189483086572165e-31,0.0,1.0
IRN,Gender,0,-9.886029243469238,-80.0,-70.11396789550781,1.0,3.547240637010293e-31,0.0,1.0
IRN,Gender,0,-8.607817649841309,-80.0,-71.39218139648438,1.0,9.880287451924157e-32,0.0,1.0
IRN,SocialValue,0,-7.104954242706299,-80.0,-72.8950424194336,1.0,2.1982916915991722e-32,0.0,1.0
