country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Species,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Fitness,1,1.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Utilitarianism,1,1.0,-35.508506774902344,35.508506774902344,4,5
DEU,swai,Utilitarianism,0,0.0,-35.508506774902344,35.508506774902344,4,1
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Utilitarianism,1,1.0,-35.508506774902344,35.508506774902344,2,5
DEU,swai,Species,0,0.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Age,1,1.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Species,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Species,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Age,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Age,1,1.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Fitness,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Utilitarianism,1,1.0,-35.508506774902344,35.508506774902344,2,4
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Species,0,0.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Age,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Fitness,1,1.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Utilitarianism,1,1.0,-35.508506774902344,35.508506774902344,2,3
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Age,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Fitness,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,Fitness,1,1.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Gender,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,SocialValue,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Species,1,1.0,-35.508506774902344,35.508506774902344,2,2
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Fitness,1,1.0,-35.508506774902344,35.508506774902344,5,5
DEU,swai,SocialValue,1,1.0,-35.508506774902344,35.508506774902344,4,4
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Gender,0,0.0,-35.508506774902344,35.508506774902344,1,1
DEU,swai,Age,0,0.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Fitness,1,1.0,-35.508506774902344,35.508506774902344,3,3
DEU,swai,Age,1,1.0,-35.508506774902344,35.508506774902344,2,2
