country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
SRB,swai,Fitness,0,1.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,Species,0,0.03675031661987305,35.69688034057617,-35.69688034057617,3,3
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,5,5
SRB,swai,SocialValue,1,0.0,35.69688034057617,-35.69688034057617,2,2
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,Age,0,1.0,35.69688034057617,-35.69688034057617,1,1
SRB,swai,Fitness,1,0.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,4,4
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,2,2
SRB,swai,Gender,1,0.0,35.69688034057617,-35.69688034057617,5,5
SRB,swai,Utilitarianism,1,0.9998651742935181,35.69688034057617,-35.69688034057617,4,5
SRB,swai,Utilitarianism,0,0.05368661880493164,35.69688034057617,-35.69688034057617,4,1
SRB,swai,Fitness,0,1.0,35.69688034057617,-35.69688034057617,4,4
SRB,swai,Utilitarianism,1,0.9999139308929443,35.69688034057617,-35.69688034057617,2,5
SRB,swai,Species,0,0.06582057476043701,35.69688034057617,-35.69688034057617,4,4
SRB,swai,Gender,1,0.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,Gender,0,1.0,35.69688034057617,-35.69688034057617,1,1
SRB,swai,Gender,0,1.0,35.69688034057617,-35.69688034057617,4,4
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,1,1
SRB,swai,Gender,0,1.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,Gender,1,0.0,35.69688034057617,-35.69688034057617,5,5
SRB,swai,Age,0,1.0,35.69688034057617,-35.69688034057617,4,4
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,1,1
SRB,swai,Age,1,0.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,Gender,1,0.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,SocialValue,1,0.0,35.69688034057617,-35.69688034057617,5,5
SRB,swai,Fitness,0,1.0,35.69688034057617,-35.69688034057617,4,4
SRB,swai,Fitness,0,1.0,35.69688034057617,-35.69688034057617,2,2
SRB,swai,Gender,0,1.0,35.69688034057617,-35.69688034057617,5,5
SRB,swai,Species,0,0.00040596723556518555,35.69688034057617,-35.69688034057617,1,1
SRB,swai,SocialValue,0,1.0,35.69688034057617,-35.69688034057617,2,2
SRB,swai,Fitness,0,1.0,35.69688034057617,-35.69688034057617,3,3
SRB,swai,SocialValue,1,0.0,35.69688034057617,-35.69688034057617,4,4
SRB,swai,Gender,1,0.0,35.69688034057617,-35.69688034057617,1,1
SRB,swai,SocialValue,1,0.0,35.69688034057617,-35.69688034057617,4,4
