country,method,phenomenon_category,preferred_on_right,p_spare_preferred,bias_a,bias_b,n_left,n_right
GBR,swai,Fitness,0,1.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,Species,0,0.38413822650909424,36.395416259765625,-36.395416259765625,3,3
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,5,5
GBR,swai,SocialValue,1,0.0,36.395416259765625,-36.395416259765625,2,2
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,Age,0,1.0,36.395416259765625,-36.395416259765625,1,1
GBR,swai,Fitness,1,0.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,4,4
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,2,2
GBR,swai,Gender,1,0.0,36.395416259765625,-36.395416259765625,5,5
GBR,swai,Utilitarianism,1,0.9978007674217224,36.395416259765625,-36.395416259765625,4,5
GBR,swai,Utilitarianism,0,0.9914598204195499,36.395416259765625,-36.395416259765625,4,1
GBR,swai,Fitness,0,1.0,36.395416259765625,-36.395416259765625,4,4
GBR,swai,Utilitarianism,1,0.9985951781272888,36.395416259765625,-36.395416259765625,2,5
GBR,swai,Species,0,0.5352929532527924,36.395416259765625,-36.395416259765625,4,4
GBR,swai,Gender,1,0.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,Gender,0,1.0,36.395416259765625,-36.395416259765625,1,1
GBR,swai,Gender,0,1.0,36.395416259765625,-36.395416259765625,4,4
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,1,1
GBR,swai,Gender,0,1.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,Gender,1,0.0,36.395416259765625,-36.395416259765625,5,5
GBR,swai,Age,0,1.0,36.395416259765625,-36.395416259765625,4,4
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,1,1
GBR,swai,Age,1,0.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,Gender,1,0.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,SocialValue,1,0.0,36.395416259765625,-36.395416259765625,5,5
GBR,swai,Fitness,0,1.0,36.395416259765625,-36.395416259765625,4,4
GBR,swai,Fitness,0,1.0,36.395416259765625,-36.395416259765625,2,2
GBR,swai,Gender,0,1.0,36.395416259765625,-36.395416259765625,5,5
GBR,swai,Species,0,0.8251275718212128,36.395416259765625,-36.395416259765625,1,1
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,2,2
GBR,swai,Fitness,0,1.0,36.395416259765625,-36.395416259765625,3,3
GBR,swai,SocialValue,1,0.0,36.395416259765625,-36.395416259765625,4,4
GBR,swai,Gender,1,0.0,36.395416259765625,-36.395416259765625,1,1
GBR,swai,SocialValue,1,0.0,36.395416259765625,-36.395416259765625,4,4
GBR,swai,Species,0,0.00010371208190917969,36.395416259765625,-36.395416259765625,5,5
GBR,swai,Age,1,0.0,36.395416259765625,-36.395416259765625,5,5
GBR,swai,Gender,1,0.0,36.395416259765625,-36.395416259765625,1,1
GBR,swai,SocialValue,0,1.0,36.395416259765625,-36.395416259765625,5,5
