country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
SRB,B3_long,Fitness,0,0.0,3,3
SRB,B3_long,Species,0,0.0024726232513785362,3,3
SRB,B3_long,SocialValue,0,0.0,3,3
SRB,B3_long,SocialValue,0,0.0,3,3
SRB,B3_long,SocialValue,0,1.0,5,5
SRB,B3_long,SocialValue,1,1.0,2,2
SRB,B3_long,SocialValue,0,0.0,3,3
SRB,B3_long,Age,0,0.0,1,1
SRB,B3_long,Fitness,1,1.0,3,3
SRB,B3_long,SocialValue,0,0.0,4,4
SRB,B3_long,SocialValue,0,0.0,2,2
SRB,B3_long,Gender,1,1.0,5,5
SRB,B3_long,Utilitarianism,1,1.0,4,5
SRB,B3_long,Utilitarianism,0,0.0,4,1
SRB,B3_long,Fitness,0,0.0,4,4
SRB,B3_long,Utilitarianism,1,1.0,2,5
SRB,B3_long,Species,0,0.622459352016449,4,4
SRB,B3_long,Gender,1,1.0,3,3
SRB,B3_long,Gender,0,0.0,1,1
SRB,B3_long,Gender,0,0.0,4,4
SRB,B3_long,SocialValue,0,0.0,1,1
SRB,B3_long,Gender,0,0.0,3,3
SRB,B3_long,Gender,1,1.0,5,5
SRB,B3_long,Age,0,0.0,4,4
SRB,B3_long,SocialValue,0,0.9046505093574524,1,1
SRB,B3_long,Age,1,1.0,3,3
SRB,B3_long,Gender,1,1.0,3,3
SRB,B3_long,SocialValue,1,1.0,5,5
SRB,B3_long,Fitness,0,0.0,4,4
SRB,B3_long,Fitness,0,0.0,2,2
SRB,B3_long,Gender,0,0.0,5,5
SRB,B3_long,Species,0,0.998498797416687,1,1
SRB,B3_long,SocialValue,0,0.0,2,2
SRB,B3_long,Fitness,0,0.0,3,3
SRB,B3_long,SocialValue,1,0.3208213150501251,4,4
SRB,B3_long,Gender,1,1.0,1,1
SRB,B3_long,SocialValue,1,1.0,4,4
SRB,B3_long,Species,0,0.0,5,5
SRB,B3_long,Age,1,1.0,5,5
SRB,B3_long,Gender,1,1.0,1,1
SRB,B3_long,SocialValue,0,0.0,5,5
SRB,B3_long,SocialValue,1,1.0,4,4
SRB,B3_long,Age,1,1.0,2,2
SRB,B3_long,Fitness,1,1.0,4,4
SRB,B3_long,Utilitarianism,1,1.0,2,4
SRB,B3_long,Age,0,0.0,5,5
SRB,B3_long,Age,0,0.0,4,4
SRB,B3_long,Species,0,0.14804719388484955,2,2
SRB,B3_long,Fitness,0,0.0,5,5
SRB,B3_long,SocialValue,1,1.0,5,5
SRB,B3_long,Gender,0,0.0,2,2
SRB,B3_long,Fitness,0,0.0,5,5
SRB,B3_long,Gender,1,1.0,4,4
SRB,B3_long,SocialValue,0,0.0,2,2
SRB,B3_long,Age,1,1.0,4,4
SRB,B3_long,Fitness,1,1.0,2,2
SRB,B3_long,Utilitarianism,1,1.0,2,3
SRB,B3_long,Age,0,0.0,3,3
SRB,B3_long,Age,1,1.0,4,4
SRB,B3_long,Age,0,0.0,3,3
SRB,B3_long,Age,0,0.0,5,5
SRB,B3_long,Gender,0,0.0,1,1
SRB,B3_long,Gender,0,0.0,1,1
SRB,B3_long,Gender,1,1.0,5,5
SRB,B3_long,Fitness,0,0.0,5,5
SRB,B3_long,Fitness,1,1.0,1,1
SRB,B3_long,Age,0,0.0,2,2
SRB,B3_long,SocialValue,0,0.0,3,3
SRB,B3_long,Gender,1,1.0,5,5
SRB,B3_long,SocialValue,0,0.0,1,1
SRB,B3_long,Gender,0,0.0,1,1
SRB,B3_long,Species,1,1.0,2,2
SRB,B3_long,Age,0,0.0,5,5
SRB,B3_long,SocialValue,1,1.0,5,5
SRB,B3_long,SocialValue,1,1.0,1,1
SRB,B3_long,Fitness,1,1.0,5,5
SRB,B3_long,SocialValue,1,1.0,4,4
SRB,B3_long,Gender,0,0.0,3,3
SRB,B3_long,Gender,0,0.0,1,1
SRB,B3_long,Age,0,0.0,3,3
SRB,B3_long,Fitness,1,1.0,3,3
SRB,B3_long,Age,1,1.0,2,2
SRB,B3_long,Gender,0,0.0,4,4
SRB,B3_long,Gender,1,1.0,2,2
SRB,B3_long,SocialValue,1,1.0,1,1
SRB,B3_long,Age,1,1.0,3,3
SRB,B3_long,SocialValue,1,1.0,3,3
SRB,B3_long,Gender,0,0.0,4,4
SRB,B3_long,Age,0,0.0,3,3
SRB,B3_long,Fitness,1,1.0,2,2
SRB,B3_long,Species,0,0.02931223064661026,1,1
SRB,B3_long,Gender,0,0.0,5,5
SRB,B3_long,SocialValue,0,0.14804719388484955,5,5
SRB,B3_long,Utilitarianism,0,0.7310585975646973,4,2
SRB,B3_long,Fitness,1,1.0,3,3
SRB,B3_long,SocialValue,0,0.0,4,4
SRB,B3_long,Species,0,0.0004305570910219103,2,2
SRB,B3_long,Species,1,1.0,3,3
SRB,B3_long,Fitness,1,1.0,4,4
SRB,B3_long,Fitness,1,1.0,5,5
SRB,B3_long,SocialValue,1,1.0,3,3
SRB,B3_long,SocialValue,1,1.0,4,4
SRB,B3_long,Fitness,1,1.0,1,1
SRB,B3_long,SocialValue,1,0.562176525592804,2,2
SRB,B3_long,Species,1,1.0,5,5
SRB,B3_long,SocialValue,1,1.0,3,3
SRB,B3_long,Gender,0,0.0,3,3
SRB,B3_long,Fitness,0,0.0,3,3
SRB,B3_long,SocialValue,1,1.0,5,5
SRB,B3_long,Gender,1,1.0,5,5
SRB,B3_long,SocialValue,1,1.0,1,1
SRB,B3_long,SocialValue,0,0.622459352016449,2,2
SRB,B3_long,Age,1,1.0,5,5
SRB,B3_long,Gender,1,1.0,4,4
SRB,B3_long,Fitness,0,0.5,4,4
SRB,B3_long,Gender,0,0.0,5,5
SRB,B3_long,Species,1,1.0,1,1
SRB,B3_long,Fitness,1,1.0,3,3
SRB,B3_long,SocialValue,1,1.0,5,5
SRB,B3_long,Gender,1,1.0,2,2
SRB,B3_long,Gender,0,0.0,4,4
SRB,B3_long,SocialValue,1,1.0,4,4
SRB,B3_long,Fitness,1,1.0,1,1
SRB,B3_long,Gender,0,0.0,5,5
SRB,B3_long,Gender,1,1.0,5,5
SRB,B3_long,Fitness,0,0.0,1,1
SRB,B3_long,Age,0,0.0,5,5
