country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
THA,B3_long,Fitness,0,0.0,3,3
THA,B3_long,Species,0,0.0015011822106316686,3,3
THA,B3_long,SocialValue,0,0.0,3,3
THA,B3_long,SocialValue,0,0.0,3,3
THA,B3_long,SocialValue,0,1.0,5,5
THA,B3_long,SocialValue,1,1.0,2,2
THA,B3_long,SocialValue,0,0.0,3,3
THA,B3_long,Age,0,0.0,1,1
THA,B3_long,Fitness,1,1.0,3,3
THA,B3_long,SocialValue,0,0.0,4,4
THA,B3_long,SocialValue,0,0.02297736518085003,2,2
THA,B3_long,Gender,1,1.0,5,5
THA,B3_long,Utilitarianism,1,1.0,4,5
THA,B3_long,Utilitarianism,0,0.0,4,1
THA,B3_long,Fitness,0,0.0,4,4
THA,B3_long,Utilitarianism,1,1.0,2,5
THA,B3_long,Species,0,0.5,4,4
THA,B3_long,Gender,1,1.0,3,3
THA,B3_long,Gender,0,0.6791787147521973,1,1
THA,B3_long,Gender,0,0.0,4,4
THA,B3_long,SocialValue,0,0.0,1,1
THA,B3_long,Gender,0,0.0,3,3
THA,B3_long,Gender,1,1.0,5,5
THA,B3_long,Age,0,0.0,4,4
THA,B3_long,SocialValue,0,0.8807970881462097,1,1
THA,B3_long,Age,1,1.0,3,3
THA,B3_long,Gender,1,1.0,3,3
THA,B3_long,SocialValue,1,0.0,5,5
THA,B3_long,Fitness,0,0.0,4,4
THA,B3_long,Fitness,0,0.0,2,2
THA,B3_long,Gender,0,0.0,5,5
THA,B3_long,Species,0,0.9975274205207825,1,1
THA,B3_long,SocialValue,0,0.0,2,2
THA,B3_long,Fitness,0,0.0,3,3
THA,B3_long,SocialValue,1,0.22270016372203827,4,4
THA,B3_long,Gender,1,1.0,1,1
THA,B3_long,SocialValue,1,1.0,4,4
THA,B3_long,Species,0,0.0,5,5
THA,B3_long,Age,1,1.0,5,5
THA,B3_long,Gender,1,1.0,1,1
THA,B3_long,SocialValue,0,0.0,5,5
THA,B3_long,SocialValue,1,0.3775406777858734,4,4
THA,B3_long,Age,1,1.0,2,2
THA,B3_long,Fitness,1,1.0,4,4
THA,B3_long,Utilitarianism,1,1.0,2,4
THA,B3_long,Age,0,0.0,5,5
