country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
GBR,B3_short,Fitness,0,0.0,3,3
GBR,B3_short,Species,0,0.0,3,3
GBR,B3_short,SocialValue,0,0.0,3,3
GBR,B3_short,SocialValue,0,0.0,3,3
GBR,B3_short,SocialValue,0,0.0,5,5
GBR,B3_short,SocialValue,1,0.0,2,2
GBR,B3_short,SocialValue,0,1.0,3,3
GBR,B3_short,Age,0,1.0,1,1
GBR,B3_short,Fitness,1,0.0,3,3
GBR,B3_short,SocialValue,0,0.0,4,4
GBR,B3_short,SocialValue,0,0.0,2,2
GBR,B3_short,Gender,1,0.0,5,5
GBR,B3_short,Utilitarianism,1,1.0,4,5
GBR,B3_short,Utilitarianism,0,0.0,4,1
GBR,B3_short,Fitness,0,0.0,4,4
GBR,B3_short,Utilitarianism,1,1.0,2,5
GBR,B3_short,Species,0,0.0,4,4
GBR,B3_short,Gender,1,0.0,3,3
GBR,B3_short,Gender,0,1.0,1,1
GBR,B3_short,Gender,0,1.0,4,4
GBR,B3_short,SocialValue,0,0.0,1,1
GBR,B3_short,Gender,0,1.0,3,3
GBR,B3_short,Gender,1,0.0,5,5
GBR,B3_short,Age,0,1.0,4,4
GBR,B3_short,SocialValue,0,1.0,1,1
GBR,B3_short,Age,1,1.0,3,3
GBR,B3_short,Gender,1,0.0,3,3
GBR,B3_short,SocialValue,1,0.0,5,5
GBR,B3_short,Fitness,0,1.0,4,4
GBR,B3_short,Fitness,0,1.0,2,2
GBR,B3_short,Gender,0,1.0,5,5
GBR,B3_short,Species,0,0.0,1,1
GBR,B3_short,SocialValue,0,1.0,2,2
GBR,B3_short,Fitness,0,0.0,3,3
GBR,B3_short,SocialValue,1,1.0,4,4
GBR,B3_short,Gender,1,0.0,1,1
GBR,B3_short,SocialValue,1,0.0,4,4
GBR,B3_short,Species,0,0.0,5,5
GBR,B3_short,Age,1,1.0,5,5
GBR,B3_short,Gender,1,0.0,1,1
GBR,B3_short,SocialValue,0,1.0,5,5
GBR,B3_short,SocialValue,1,1.0,4,4
GBR,B3_short,Age,1,1.0,2,2
GBR,B3_short,Fitness,1,0.0,4,4
GBR,B3_short,Utilitarianism,1,1.0,2,4
GBR,B3_short,Age,0,0.0,5,5
GBR,B3_short,Age,0,0.0,4,4
GBR,B3_short,Species,0,0.0,2,2
GBR,B3_short,Fitness,0,0.0,5,5
GBR,B3_short,SocialValue,1,1.0,5,5
GBR,B3_short,Gender,0,1.0,2,2
GBR,B3_short,Fitness,0,1.0,5,5
GBR,B3_short,Gender,1,0.0,4,4
GBR,B3_short,SocialValue,0,0.0,2,2
GBR,B3_short,Age,1,1.0,4,4
GBR,B3_short,Fitness,1,1.0,2,2
GBR,B3_short,Utilitarianism,1,1.0,2,3
GBR,B3_short,Age,0,0.0,3,3
GBR,B3_short,Age,1,1.0,4,4
GBR,B3_short,Age,0,0.0,3,3
GBR,B3_short,Age,0,0.0,5,5
GBR,B3_short,Gender,0,1.0,1,1
GBR,B3_short,Gender,0,1.0,1,1
GBR,B3_short,Gender,1,0.0,5,5
GBR,B3_short,Fitness,0,1.0,5,5
GBR,B3_short,Fitness,1,1.0,1,1
GBR,B3_short,Age,0,0.0,2,2
GBR,B3_short,SocialValue,0,1.0,3,3
GBR,B3_short,Gender,1,0.0,5,5
GBR,B3_short,SocialValue,0,0.0,1,1
GBR,B3_short,Gender,0,1.0,1,1
GBR,B3_short,Species,1,1.0,2,2
GBR,B3_short,Age,0,1.0,5,5
GBR,B3_short,SocialValue,1,0.0,5,5
GBR,B3_short,SocialValue,1,0.0,1,1
GBR,B3_short,Fitness,1,1.0,5,5
GBR,B3_short,SocialValue,1,1.0,4,4
GBR,B3_short,Gender,0,1.0,3,3
GBR,B3_short,Gender,0,1.0,1,1
GBR,B3_short,Age,0,1.0,3,3
GBR,B3_short,Fitness,1,0.0,3,3
GBR,B3_short,Age,1,1.0,2,2
GBR,B3_short,Gender,0,1.0,4,4
GBR,B3_short,Gender,1,0.0,2,2
GBR,B3_short,SocialValue,1,0.0,1,1
GBR,B3_short,Age,1,1.0,3,3
GBR,B3_short,SocialValue,1,1.0,3,3
GBR,B3_short,Gender,0,1.0,4,4
