country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
COL,B3_long,Fitness,0,0.0,3,3
COL,B3_long,Species,0,0.0,3,3
COL,B3_long,SocialValue,0,0.0,3,3
COL,B3_long,SocialValue,0,0.0,3,3
COL,B3_long,SocialValue,0,0.0,5,5
COL,B3_long,SocialValue,1,1.0,2,2
COL,B3_long,SocialValue,0,0.0,3,3
COL,B3_long,Age,0,0.0,1,1
COL,B3_long,Fitness,1,1.0,3,3
COL,B3_long,SocialValue,0,0.0,4,4
COL,B3_long,SocialValue,0,0.0,2,2
COL,B3_long,Gender,1,1.0,5,5
COL,B3_long,Utilitarianism,1,1.0,4,5
COL,B3_long,Utilitarianism,0,0.18242552876472473,4,1
COL,B3_long,Fitness,0,0.0,4,4
COL,B3_long,Utilitarianism,1,1.0,2,5
COL,B3_long,Species,0,0.0,4,4
COL,B3_long,Gender,1,1.0,3,3
COL,B3_long,Gender,0,0.0,1,1
COL,B3_long,Gender,0,0.0,4,4
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,Gender,0,0.0,3,3
COL,B3_long,Gender,1,1.0,5,5
COL,B3_long,Age,0,0.5,4,4
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,Age,1,1.0,3,3
COL,B3_long,Gender,1,1.0,3,3
COL,B3_long,SocialValue,1,0.2689414322376251,5,5
COL,B3_long,Fitness,0,0.0,4,4
COL,B3_long,Fitness,0,0.0,2,2
COL,B3_long,Gender,0,0.0,5,5
COL,B3_long,Species,0,0.0,1,1
COL,B3_long,SocialValue,0,0.0,2,2
COL,B3_long,Fitness,0,0.0,3,3
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Gender,1,1.0,1,1
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Species,0,0.0,5,5
COL,B3_long,Age,1,1.0,5,5
COL,B3_long,Gender,1,1.0,1,1
COL,B3_long,SocialValue,0,0.0,5,5
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Age,1,1.0,2,2
COL,B3_long,Fitness,1,1.0,4,4
COL,B3_long,Utilitarianism,1,1.0,2,4
COL,B3_long,Age,0,0.0,5,5
COL,B3_long,Age,0,0.0,4,4
COL,B3_long,Species,0,0.0,2,2
COL,B3_long,Fitness,0,0.0,5,5
COL,B3_long,SocialValue,1,1.0,5,5
COL,B3_long,Gender,0,0.0,2,2
COL,B3_long,Fitness,0,0.0,5,5
COL,B3_long,Gender,1,1.0,4,4
COL,B3_long,SocialValue,0,0.0,2,2
COL,B3_long,Age,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,2,2
COL,B3_long,Utilitarianism,1,1.0,2,3
COL,B3_long,Age,0,0.0,3,3
COL,B3_long,Age,1,1.0,4,4
COL,B3_long,Age,0,0.0,3,3
COL,B3_long,Age,0,0.0,5,5
COL,B3_long,Gender,0,0.0,1,1
COL,B3_long,Gender,0,0.0,1,1
COL,B3_long,Gender,1,1.0,5,5
COL,B3_long,Fitness,0,0.0,5,5
COL,B3_long,Fitness,1,1.0,1,1
COL,B3_long,Age,0,0.9820137619972229,2,2
COL,B3_long,SocialValue,0,0.0,3,3
COL,B3_long,Gender,1,1.0,5,5
COL,B3_long,SocialValue,0,0.9626731276512146,1,1
COL,B3_long,Gender,0,0.0,1,1
COL,B3_long,Species,1,1.0,2,2
COL,B3_long,Age,0,0.0,5,5
COL,B3_long,SocialValue,1,1.0,5,5
COL,B3_long,SocialValue,1,1.0,1,1
COL,B3_long,Fitness,1,1.0,5,5
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Gender,0,0.0,3,3
COL,B3_long,Gender,0,0.0,1,1
COL,B3_long,Age,0,0.6791787147521973,3,3
COL,B3_long,Fitness,1,1.0,3,3
COL,B3_long,Age,1,1.0,2,2
COL,B3_long,Gender,0,0.0,4,4
COL,B3_long,Gender,1,1.0,2,2
COL,B3_long,SocialValue,1,1.0,1,1
COL,B3_long,Age,1,1.0,3,3
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,Gender,0,0.0,4,4
COL,B3_long,Age,0,0.0,3,3
COL,B3_long,Fitness,1,1.0,2,2
COL,B3_long,Species,0,0.01098694372922182,1,1
COL,B3_long,Gender,0,0.0,5,5
COL,B3_long,SocialValue,0,0.0,5,5
COL,B3_long,Utilitarianism,0,0.0,4,2
COL,B3_long,Fitness,1,1.0,3,3
COL,B3_long,SocialValue,0,0.0,4,4
COL,B3_long,Species,0,0.0,2,2
COL,B3_long,Species,1,1.0,3,3
COL,B3_long,Fitness,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,5,5
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,1,1
COL,B3_long,SocialValue,1,1.0,2,2
COL,B3_long,Species,1,1.0,5,5
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,Gender,0,0.0,3,3
COL,B3_long,Fitness,0,0.0,3,3
COL,B3_long,SocialValue,1,1.0,5,5
COL,B3_long,Gender,1,1.0,5,5
COL,B3_long,SocialValue,1,1.0,1,1
COL,B3_long,SocialValue,0,0.9933071732521057,2,2
COL,B3_long,Age,1,1.0,5,5
COL,B3_long,Gender,1,1.0,4,4
COL,B3_long,Fitness,0,0.0,4,4
COL,B3_long,Gender,0,0.0,5,5
COL,B3_long,Species,1,1.0,1,1
COL,B3_long,Fitness,1,1.0,3,3
COL,B3_long,SocialValue,1,1.0,5,5
COL,B3_long,Gender,1,1.0,2,2
COL,B3_long,Gender,0,0.0,4,4
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,1,1
COL,B3_long,Gender,0,0.0,5,5
COL,B3_long,Gender,1,1.0,5,5
COL,B3_long,Fitness,0,0.0,1,1
COL,B3_long,Age,0,0.562176525592804,5,5
COL,B3_long,Utilitarianism,0,0.22270013391971588,5,1
COL,B3_long,Utilitarianism,0,0.0,4,3
COL,B3_long,Age,1,1.0,1,1
COL,B3_long,Age,1,1.0,2,2
COL,B3_long,Age,0,0.562176525592804,1,1
COL,B3_long,Utilitarianism,1,1.0,3,4
COL,B3_long,Gender,1,1.0,2,2
COL,B3_long,SocialValue,1,1.0,2,2
COL,B3_long,Fitness,1,1.0,5,5
COL,B3_long,Age,1,1.0,4,4
COL,B3_long,Gender,1,1.0,2,2
COL,B3_long,Gender,0,0.7310585379600525,3,3
COL,B3_long,Age,0,0.07585817575454712,4,4
COL,B3_long,Gender,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,5,5
COL,B3_long,Fitness,1,1.0,1,1
COL,B3_long,Fitness,0,0.0,3,3
COL,B3_long,Age,1,1.0,1,1
COL,B3_long,Fitness,0,0.0,3,3
COL,B3_long,Species,1,1.0,1,1
COL,B3_long,Gender,1,1.0,2,2
COL,B3_long,Age,0,0.0,4,4
COL,B3_long,Age,0,0.562176525592804,3,3
COL,B3_long,Gender,0,0.0,4,4
COL,B3_long,Age,0,0.0,3,3
COL,B3_long,Fitness,0,0.0,4,4
COL,B3_long,Gender,1,1.0,1,1
COL,B3_long,SocialValue,0,0.0,2,2
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,Fitness,1,1.0,5,5
COL,B3_long,Gender,1,1.0,2,2
COL,B3_long,Utilitarianism,0,0.0,5,2
COL,B3_long,Gender,1,1.0,1,1
COL,B3_long,Gender,1,1.0,4,4
COL,B3_long,Fitness,0,0.0,2,2
COL,B3_long,Age,0,0.0,1,1
COL,B3_long,SocialValue,1,1.0,1,1
COL,B3_long,Age,1,1.0,3,3
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,Age,1,1.0,5,5
COL,B3_long,Gender,1,1.0,1,1
COL,B3_long,Species,1,1.0,4,4
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,Age,0,0.0,5,5
COL,B3_long,Gender,0,0.0,2,2
COL,B3_long,Fitness,1,1.0,1,1
COL,B3_long,Gender,1,1.0,3,3
COL,B3_long,Age,0,0.0,4,4
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,Age,1,1.0,1,1
COL,B3_long,Age,0,0.0,2,2
COL,B3_long,Fitness,1,1.0,3,3
COL,B3_long,SocialValue,0,0.0,2,2
COL,B3_long,SocialValue,0,0.0,5,5
COL,B3_long,Age,1,1.0,1,1
COL,B3_long,Gender,0,0.0,5,5
COL,B3_long,SocialValue,0,0.0,5,5
COL,B3_long,Utilitarianism,0,0.0,3,2
COL,B3_long,Gender,1,1.0,1,1
COL,B3_long,Age,1,1.0,3,3
COL,B3_long,Species,1,1.0,5,5
COL,B3_long,Fitness,0,0.0,2,2
COL,B3_long,Fitness,0,0.0,1,1
COL,B3_long,Gender,0,0.0,1,1
COL,B3_long,Age,0,0.0,2,2
COL,B3_long,Fitness,0,0.0,3,3
COL,B3_long,Gender,1,1.0,4,4
COL,B3_long,Age,1,1.0,5,5
COL,B3_long,SocialValue,1,1.0,5,5
COL,B3_long,SocialValue,0,0.622459352016449,5,5
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Gender,0,0.0,2,2
COL,B3_long,Fitness,0,0.0,2,2
COL,B3_long,Age,1,1.0,4,4
COL,B3_long,Fitness,0,0.0,1,1
COL,B3_long,Species,0,0.0,3,3
COL,B3_long,Utilitarianism,1,1.0,1,4
COL,B3_long,Age,0,0.9241418242454529,1,1
COL,B3_long,Utilitarianism,1,1.0,1,2
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,Fitness,0,0.0,2,2
COL,B3_long,Species,1,1.0,4,4
COL,B3_long,Gender,0,0.3208213150501251,3,3
COL,B3_long,SocialValue,0,0.0,3,3
COL,B3_long,Age,0,0.0,2,2
COL,B3_long,Gender,0,0.0,5,5
COL,B3_long,Age,1,1.0,2,2
COL,B3_long,Fitness,1,1.0,4,4
COL,B3_long,Gender,0,0.0,2,2
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Age,1,1.0,2,2
COL,B3_long,Gender,1,1.0,1,1
COL,B3_long,Gender,0,0.0,2,2
COL,B3_long,Utilitarianism,1,1.0,3,5
COL,B3_long,Species,1,1.0,3,3
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,1,1
COL,B3_long,SocialValue,1,1.0,2,2
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,Fitness,1,1.0,2,2
COL,B3_long,Gender,0,0.0,4,4
COL,B3_long,SocialValue,0,0.0,3,3
COL,B3_long,Gender,1,1.0,3,3
COL,B3_long,Fitness,1,1.0,4,4
COL,B3_long,Age,0,0.0,5,5
COL,B3_long,Gender,1,1.0,5,5
COL,B3_long,SocialValue,0,0.7310585379600525,5,5
COL,B3_long,Fitness,1,1.0,2,2
COL,B3_long,Gender,0,0.0,5,5
COL,B3_long,SocialValue,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,4,4
COL,B3_long,Age,1,1.0,4,4
COL,B3_long,Age,0,0.9241418242454529,4,4
COL,B3_long,SocialValue,0,0.0,1,1
COL,B3_long,Fitness,0,0.0,4,4
COL,B3_long,Utilitarianism,0,0.14804719388484955,5,3
COL,B3_long,Fitness,0,0.0,2,2
COL,B3_long,Age,1,1.0,3,3
COL,B3_long,Species,1,1.0,2,2
COL,B3_long,SocialValue,0,0.0,4,4
COL,B3_long,SocialValue,0,0.0,4,4
COL,B3_long,Fitness,0,0.0,5,5
COL,B3_long,Age,1,1.0,4,4
COL,B3_long,Fitness,1,1.0,2,2
COL,B3_long,Age,1,1.0,1,1
COL,B3_long,Gender,1,1.0,3,3
COL,B3_long,SocialValue,0,0.0,3,3
COL,B3_long,Age,1,1.0,5,5
COL,B3_long,Age,0,0.0,1,1
COL,B3_long,Gender,1,1.0,3,3
COL,B3_long,SocialValue,0,0.0,5,5
COL,B3_long,Species,0,0.0,5,5
COL,B3_long,SocialValue,0,0.22270013391971588,4,4
COL,B3_long,SocialValue,1,1.0,5,5
COL,B3_long,Age,1,1.0,5,5
COL,B3_long,SocialValue,0,0.0,4,4
COL,B3_long,Fitness,0,0.0,5,5
COL,B3_long,SocialValue,1,1.0,1,1
COL,B3_long,SocialValue,0,0.0,4,4
COL,B3_long,Fitness,1,1.0,3,3
COL,B3_long,Fitness,0,0.0,1,1
COL,B3_long,Species,0,0.0,4,4
COL,B3_long,SocialValue,1,1.0,3,3
COL,B3_long,Fitness,0,0.0,1,1
COL,B3_long,Gender,0,0.0,2,2
COL,B3_long,Utilitarianism,1,1.0,1,5
COL,B3_long,Gender,0,0.0,1,1
COL,B3_long,Utilitarianism,0,0.09534946084022522,5,4
COL,B3_long,Fitness,0,0.0,4,4
COL,B3_long,SocialValue,1,1.0,2,2
COL,B3_long,SocialValue,1,1.0,2,2
COL,B3_long,Age,0,0.0,1,1
COL,B3_long,Age,1,1.0,2,2
COL,B3_long,Utilitarianism,1,1.0,1,3
COL,B3_long,Age,1,1.0,3,3
