country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
BRA,B4,Fitness,0,0.0,3,3
BRA,B4,Species,0,0.22270014882087708,3,3
BRA,B4,SocialValue,0,1.0,3,3
BRA,B4,SocialValue,0,1.0,3,3
BRA,B4,SocialValue,0,1.0,5,5
BRA,B4,SocialValue,1,0.0,2,2
BRA,B4,SocialValue,0,1.0,3,3
BRA,B4,Age,0,1.0,1,1
BRA,B4,Fitness,1,0.0,3,3
BRA,B4,SocialValue,0,0.0,4,4
BRA,B4,SocialValue,0,1.0,2,2
BRA,B4,Gender,1,0.0,5,5
BRA,B4,Utilitarianism,1,1.0,4,5
BRA,B4,Utilitarianism,0,0.7310585379600525,4,1
BRA,B4,Fitness,0,0.0,4,4
BRA,B4,Utilitarianism,1,1.0,2,5
BRA,B4,Species,0,0.0,4,4
BRA,B4,Gender,1,0.0,3,3
BRA,B4,Gender,0,1.0,1,1
BRA,B4,Gender,0,1.0,4,4
BRA,B4,SocialValue,0,0.0,1,1
BRA,B4,Gender,0,1.0,3,3
BRA,B4,Gender,1,0.0,5,5
BRA,B4,Age,0,1.0,4,4
BRA,B4,SocialValue,0,1.0,1,1
BRA,B4,Age,1,0.0,3,3
BRA,B4,Gender,1,0.0,3,3
BRA,B4,SocialValue,1,0.0,5,5
BRA,B4,Fitness,0,1.0,4,4
BRA,B4,Fitness,0,0.0,2,2
BRA,B4,Gender,0,1.0,5,5
BRA,B4,Species,0,0.0,1,1
BRA,B4,SocialValue,0,0.0,2,2
BRA,B4,Fitness,0,1.0,3,3
BRA,B4,SocialValue,1,0.0,4,4
BRA,B4,Gender,1,0.0,1,1
BRA,B4,SocialValue,1,0.0,4,4
BRA,B4,Species,0,0.04742587357759476,5,5
BRA,B4,Age,1,0.0,5,5
BRA,B4,Gender,1,0.0,1,1
BRA,B4,SocialValue,0,1.0,5,5
BRA,B4,SocialValue,1,1.0,4,4
BRA,B4,Age,1,0.0,2,2
BRA,B4,Fitness,1,0.0,4,4
BRA,B4,Utilitarianism,1,1.0,2,4
BRA,B4,Age,0,0.0,5,5
BRA,B4,Age,0,0.0,4,4
BRA,B4,Species,0,0.22270014882087708,2,2
BRA,B4,Fitness,0,0.0,5,5
BRA,B4,SocialValue,1,0.0,5,5
BRA,B4,Gender,0,1.0,2,2
BRA,B4,Fitness,0,1.0,5,5
BRA,B4,Gender,1,0.0,4,4
BRA,B4,SocialValue,0,0.0,2,2
BRA,B4,Age,1,0.0,4,4
BRA,B4,Fitness,1,1.0,2,2
BRA,B4,Utilitarianism,1,1.0,2,3
BRA,B4,Age,0,0.0,3,3
BRA,B4,Age,1,1.0,4,4
BRA,B4,Age,0,1.0,3,3
BRA,B4,Age,0,0.0,5,5
BRA,B4,Gender,0,1.0,1,1
