country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
IDN,B1,Fitness,0,0.0,3,3
IDN,B1,Species,0,0.0,3,3
IDN,B1,SocialValue,0,0.0,3,3
IDN,B1,SocialValue,0,0.0,3,3
IDN,B1,SocialValue,0,0.0,5,5
IDN,B1,SocialValue,1,1.0,2,2
IDN,B1,SocialValue,0,0.0,3,3
IDN,B1,Age,0,0.0,1,1
IDN,B1,Fitness,1,1.0,3,3
IDN,B1,SocialValue,0,0.0,4,4
IDN,B1,SocialValue,0,0.0,2,2
IDN,B1,Gender,1,1.0,5,5
IDN,B1,Utilitarianism,1,1.0,4,5
IDN,B1,Utilitarianism,0,0.0,4,1
IDN,B1,Fitness,0,0.0,4,4
IDN,B1,Utilitarianism,1,1.0,2,5
IDN,B1,Species,0,0.0,4,4
IDN,B1,Gender,1,1.0,3,3
IDN,B1,Gender,0,0.0,1,1
IDN,B1,Gender,0,0.0,4,4
IDN,B1,SocialValue,0,0.0,1,1
IDN,B1,Gender,0,0.0,3,3
IDN,B1,Gender,1,1.0,5,5
IDN,B1,Age,0,0.0,4,4
IDN,B1,SocialValue,0,0.0,1,1
IDN,B1,Age,1,1.0,3,3
IDN,B1,Gender,1,1.0,3,3
IDN,B1,SocialValue,1,1.0,5,5
IDN,B1,Fitness,0,0.0,4,4
IDN,B1,Fitness,0,0.0,2,2
IDN,B1,Gender,0,0.0,5,5
IDN,B1,Species,0,0.0,1,1
IDN,B1,SocialValue,0,0.0,2,2
IDN,B1,Fitness,0,0.0,3,3
IDN,B1,SocialValue,1,1.0,4,4
IDN,B1,Gender,1,1.0,1,1
IDN,B1,SocialValue,1,1.0,4,4
IDN,B1,Species,0,0.0,5,5
IDN,B1,Age,1,1.0,5,5
IDN,B1,Gender,1,1.0,1,1
IDN,B1,SocialValue,0,0.0,5,5
IDN,B1,SocialValue,1,1.0,4,4
IDN,B1,Age,1,1.0,2,2
IDN,B1,Fitness,1,1.0,4,4
IDN,B1,Utilitarianism,1,1.0,2,4
IDN,B1,Age,0,0.0,5,5
IDN,B1,Age,0,0.0,4,4
IDN,B1,Species,0,0.0,2,2
IDN,B1,Fitness,0,0.0,5,5
IDN,B1,SocialValue,1,1.0,5,5
IDN,B1,Gender,0,0.0,2,2
IDN,B1,Fitness,0,0.0,5,5
IDN,B1,Gender,1,1.0,4,4
IDN,B1,SocialValue,0,0.0,2,2
IDN,B1,Age,1,1.0,4,4
IDN,B1,Fitness,1,1.0,2,2
IDN,B1,Utilitarianism,1,1.0,2,3
IDN,B1,Age,0,0.0,3,3
IDN,B1,Age,1,1.0,4,4
IDN,B1,Age,0,0.0,3,3
IDN,B1,Age,0,0.0,5,5
IDN,B1,Gender,0,0.0,1,1
IDN,B1,Gender,0,0.0,1,1
IDN,B1,Gender,1,1.0,5,5
IDN,B1,Fitness,0,0.0,5,5
IDN,B1,Fitness,1,1.0,1,1
IDN,B1,Age,0,0.0,2,2
IDN,B1,SocialValue,0,0.0,3,3
IDN,B1,Gender,1,1.0,5,5
IDN,B1,SocialValue,0,0.0,1,1
IDN,B1,Gender,0,0.0,1,1
IDN,B1,Species,1,1.0,2,2
IDN,B1,Age,0,0.0,5,5
IDN,B1,SocialValue,1,1.0,5,5
IDN,B1,SocialValue,1,1.0,1,1
IDN,B1,Fitness,1,1.0,5,5
IDN,B1,SocialValue,1,1.0,4,4
IDN,B1,Gender,0,0.0,3,3
IDN,B1,Gender,0,0.0,1,1
IDN,B1,Age,0,0.0,3,3
IDN,B1,Fitness,1,1.0,3,3
IDN,B1,Age,1,1.0,2,2
IDN,B1,Gender,0,0.0,4,4
IDN,B1,Gender,1,1.0,2,2
IDN,B1,SocialValue,1,1.0,1,1
IDN,B1,Age,1,1.0,3,3
IDN,B1,SocialValue,1,1.0,3,3
IDN,B1,Gender,0,0.0,4,4
IDN,B1,Age,0,0.0,3,3
IDN,B1,Fitness,1,1.0,2,2
IDN,B1,Species,0,0.0,1,1
IDN,B1,Gender,0,0.0,5,5
IDN,B1,SocialValue,0,0.0,5,5
IDN,B1,Utilitarianism,0,0.0,4,2
IDN,B1,Fitness,1,1.0,3,3
IDN,B1,SocialValue,0,0.0,4,4
IDN,B1,Species,0,0.0,2,2
IDN,B1,Species,1,1.0,3,3
IDN,B1,Fitness,1,1.0,4,4
IDN,B1,Fitness,1,1.0,5,5
IDN,B1,SocialValue,1,1.0,3,3
IDN,B1,SocialValue,1,1.0,4,4
IDN,B1,Fitness,1,1.0,1,1
