country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
ETH,B3_long,Fitness,0,0.0,3,3
ETH,B3_long,Species,0,0.005220125429332256,3,3
ETH,B3_long,SocialValue,0,0.0,3,3
ETH,B3_long,SocialValue,0,0.0,3,3
ETH,B3_long,SocialValue,0,1.0,5,5
ETH,B3_long,SocialValue,1,1.0,2,2
ETH,B3_long,SocialValue,0,0.0,3,3
ETH,B3_long,Age,0,0.0,1,1
ETH,B3_long,Fitness,1,1.0,3,3
ETH,B3_long,SocialValue,0,0.0,4,4
ETH,B3_long,SocialValue,0,0.02931223064661026,2,2
ETH,B3_long,Gender,1,1.0,5,5
ETH,B3_long,Utilitarianism,1,1.0,4,5
ETH,B3_long,Utilitarianism,0,0.0,4,1
ETH,B3_long,Fitness,0,0.0,4,4
ETH,B3_long,Utilitarianism,1,1.0,2,5
ETH,B3_long,Species,0,0.3775406777858734,4,4
ETH,B3_long,Gender,1,1.0,3,3
ETH,B3_long,Gender,0,0.0,1,1
ETH,B3_long,Gender,0,0.0,4,4
ETH,B3_long,SocialValue,0,0.0,1,1
ETH,B3_long,Gender,0,0.0,3,3
ETH,B3_long,Gender,1,1.0,5,5
ETH,B3_long,Age,0,0.0,4,4
ETH,B3_long,SocialValue,0,0.9241418242454529,1,1
ETH,B3_long,Age,1,1.0,3,3
ETH,B3_long,Gender,1,1.0,3,3
ETH,B3_long,SocialValue,1,0.0,5,5
ETH,B3_long,Fitness,0,0.0,4,4
ETH,B3_long,Fitness,0,0.0,2,2
ETH,B3_long,Gender,0,0.0,5,5
ETH,B3_long,Species,0,0.9990890026092529,1,1
ETH,B3_long,SocialValue,0,0.0,2,2
ETH,B3_long,Fitness,0,0.0,3,3
ETH,B3_long,SocialValue,1,0.09534946084022522,4,4
ETH,B3_long,Gender,1,1.0,1,1
ETH,B3_long,SocialValue,1,1.0,4,4
ETH,B3_long,Species,0,0.0,5,5
ETH,B3_long,Age,1,1.0,5,5
ETH,B3_long,Gender,1,1.0,1,1
ETH,B3_long,SocialValue,0,0.0,5,5
ETH,B3_long,SocialValue,1,0.8175744414329529,4,4
ETH,B3_long,Age,1,1.0,2,2
ETH,B3_long,Fitness,1,1.0,4,4
ETH,B3_long,Utilitarianism,1,1.0,2,4
ETH,B3_long,Age,0,0.0,5,5
ETH,B3_long,Age,0,0.0,4,4
ETH,B3_long,Species,0,0.04742587357759476,2,2
ETH,B3_long,Fitness,0,0.0,5,5
ETH,B3_long,SocialValue,1,1.0,5,5
ETH,B3_long,Gender,0,0.0,2,2
ETH,B3_long,Fitness,0,0.0,5,5
ETH,B3_long,Gender,1,1.0,4,4
ETH,B3_long,SocialValue,0,0.0,2,2
ETH,B3_long,Age,1,1.0,4,4
ETH,B3_long,Fitness,1,1.0,2,2
ETH,B3_long,Utilitarianism,1,1.0,2,3
ETH,B3_long,Age,0,0.0,3,3
ETH,B3_long,Age,1,1.0,4,4
ETH,B3_long,Age,0,0.0,3,3
ETH,B3_long,Age,0,0.0,5,5
ETH,B3_long,Gender,0,0.0,1,1
ETH,B3_long,Gender,0,0.0,1,1
ETH,B3_long,Gender,1,1.0,5,5
ETH,B3_long,Fitness,0,0.0,5,5
ETH,B3_long,Fitness,1,1.0,1,1
ETH,B3_long,Age,0,0.0,2,2
ETH,B3_long,SocialValue,0,0.0,3,3
ETH,B3_long,Gender,1,1.0,5,5
ETH,B3_long,SocialValue,0,0.0,1,1
ETH,B3_long,Gender,0,0.0,1,1
ETH,B3_long,Species,1,1.0,2,2
ETH,B3_long,Age,0,0.0,5,5
ETH,B3_long,SocialValue,1,1.0,5,5
ETH,B3_long,SocialValue,1,1.0,1,1
ETH,B3_long,Fitness,1,1.0,5,5
ETH,B3_long,SocialValue,1,1.0,4,4
ETH,B3_long,Gender,0,0.0,3,3
ETH,B3_long,Gender,0,0.0,1,1
ETH,B3_long,Age,0,0.0,3,3
ETH,B3_long,Fitness,1,1.0,3,3
ETH,B3_long,Age,1,1.0,2,2
ETH,B3_long,Gender,0,0.0,4,4
