country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
MMR,B2,Fitness,0,1.0,3,3
MMR,B2,Species,0,0.0,3,3
MMR,B2,SocialValue,0,1.0,3,3
MMR,B2,SocialValue,0,1.0,3,3
MMR,B2,SocialValue,0,1.0,5,5
MMR,B2,SocialValue,1,0.0,2,2
MMR,B2,SocialValue,0,1.0,3,3
MMR,B2,Age,0,1.0,1,1
MMR,B2,Fitness,1,0.0,3,3
MMR,B2,SocialValue,0,0.0,4,4
MMR,B2,SocialValue,0,1.0,2,2
MMR,B2,Gender,1,0.0,5,5
MMR,B2,Utilitarianism,1,1.0,4,5
MMR,B2,Utilitarianism,0,0.0,4,1
MMR,B2,Fitness,0,1.0,4,4
MMR,B2,Utilitarianism,1,1.0,2,5
MMR,B2,Species,0,0.0,4,4
MMR,B2,Gender,1,0.0,3,3
MMR,B2,Gender,0,1.0,1,1
MMR,B2,Gender,0,1.0,4,4
MMR,B2,SocialValue,0,0.0,1,1
MMR,B2,Gender,0,1.0,3,3
MMR,B2,Gender,1,0.0,5,5
MMR,B2,Age,0,1.0,4,4
MMR,B2,SocialValue,0,1.0,1,1
MMR,B2,Age,1,1.0,3,3
MMR,B2,Gender,1,0.0,3,3
MMR,B2,SocialValue,1,0.0,5,5
MMR,B2,Fitness,0,1.0,4,4
MMR,B2,Fitness,0,1.0,2,2
MMR,B2,Gender,0,1.0,5,5
MMR,B2,Species,0,0.851952850818634,1,1
MMR,B2,SocialValue,0,1.0,2,2
MMR,B2,Fitness,0,1.0,3,3
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Gender,1,0.0,1,1
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Species,0,0.0,5,5
MMR,B2,Age,1,1.0,5,5
MMR,B2,Gender,1,0.0,1,1
MMR,B2,SocialValue,0,1.0,5,5
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Age,1,0.0,2,2
MMR,B2,Fitness,1,0.0,4,4
MMR,B2,Utilitarianism,1,1.0,2,4
MMR,B2,Age,0,1.0,5,5
MMR,B2,Age,0,0.0,4,4
MMR,B2,Species,0,0.0,2,2
MMR,B2,Fitness,0,1.0,5,5
MMR,B2,SocialValue,1,0.0,5,5
MMR,B2,Gender,0,1.0,2,2
MMR,B2,Fitness,0,1.0,5,5
MMR,B2,Gender,1,0.0,4,4
MMR,B2,SocialValue,0,0.0,2,2
MMR,B2,Age,1,0.0,4,4
MMR,B2,Fitness,1,1.0,2,2
MMR,B2,Utilitarianism,1,1.0,2,3
MMR,B2,Age,0,0.0,3,3
MMR,B2,Age,1,1.0,4,4
MMR,B2,Age,0,1.0,3,3
MMR,B2,Age,0,1.0,5,5
MMR,B2,Gender,0,1.0,1,1
MMR,B2,Gender,0,1.0,1,1
MMR,B2,Gender,1,0.0,5,5
MMR,B2,Fitness,0,1.0,5,5
MMR,B2,Fitness,1,1.0,1,1
MMR,B2,Age,0,1.0,2,2
MMR,B2,SocialValue,0,1.0,3,3
MMR,B2,Gender,1,0.0,5,5
MMR,B2,SocialValue,0,1.0,1,1
MMR,B2,Gender,0,1.0,1,1
MMR,B2,Species,1,1.0,2,2
MMR,B2,Age,0,1.0,5,5
MMR,B2,SocialValue,1,0.0,5,5
MMR,B2,SocialValue,1,0.0,1,1
MMR,B2,Fitness,1,1.0,5,5
MMR,B2,SocialValue,1,1.0,4,4
MMR,B2,Gender,0,1.0,3,3
MMR,B2,Gender,0,1.0,1,1
MMR,B2,Age,0,1.0,3,3
MMR,B2,Fitness,1,0.0,3,3
MMR,B2,Age,1,0.0,2,2
MMR,B2,Gender,0,1.0,4,4
MMR,B2,Gender,1,0.0,2,2
MMR,B2,SocialValue,1,0.0,1,1
MMR,B2,Age,1,0.0,3,3
MMR,B2,SocialValue,1,0.0,3,3
MMR,B2,Gender,0,1.0,4,4
MMR,B2,Age,0,1.0,3,3
MMR,B2,Fitness,1,0.0,2,2
MMR,B2,Species,0,0.0,1,1
MMR,B2,Gender,0,1.0,5,5
MMR,B2,SocialValue,0,0.0,5,5
MMR,B2,Utilitarianism,0,0.0,4,2
MMR,B2,Fitness,1,0.0,3,3
MMR,B2,SocialValue,0,1.0,4,4
MMR,B2,Species,0,0.0,2,2
MMR,B2,Species,1,1.0,3,3
MMR,B2,Fitness,1,0.0,4,4
MMR,B2,Fitness,1,1.0,5,5
MMR,B2,SocialValue,1,0.0,3,3
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Fitness,1,0.0,1,1
MMR,B2,SocialValue,1,1.0,2,2
MMR,B2,Species,1,1.0,5,5
MMR,B2,SocialValue,1,0.0,3,3
MMR,B2,Gender,0,1.0,3,3
MMR,B2,Fitness,0,1.0,3,3
MMR,B2,SocialValue,1,0.0,5,5
MMR,B2,Gender,1,0.0,5,5
MMR,B2,SocialValue,1,0.0,1,1
MMR,B2,SocialValue,0,0.0,2,2
MMR,B2,Age,1,0.0,5,5
MMR,B2,Gender,1,0.0,4,4
MMR,B2,Fitness,0,1.0,4,4
MMR,B2,Gender,0,1.0,5,5
MMR,B2,Species,1,1.0,1,1
MMR,B2,Fitness,1,0.0,3,3
MMR,B2,SocialValue,1,0.0,5,5
MMR,B2,Gender,1,0.0,2,2
MMR,B2,Gender,0,1.0,4,4
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Fitness,1,1.0,1,1
MMR,B2,Gender,0,1.0,5,5
MMR,B2,Gender,1,0.0,5,5
MMR,B2,Fitness,0,1.0,1,1
MMR,B2,Age,0,1.0,5,5
MMR,B2,Utilitarianism,0,0.0,5,1
MMR,B2,Utilitarianism,0,0.0,4,3
MMR,B2,Age,1,0.0,1,1
MMR,B2,Age,1,1.0,2,2
MMR,B2,Age,0,1.0,1,1
MMR,B2,Utilitarianism,1,1.0,3,4
MMR,B2,Gender,1,0.0,2,2
MMR,B2,SocialValue,1,1.0,2,2
MMR,B2,Fitness,1,0.0,5,5
MMR,B2,Age,1,1.0,4,4
MMR,B2,Gender,1,0.0,2,2
MMR,B2,Gender,0,1.0,3,3
MMR,B2,Age,0,1.0,4,4
MMR,B2,Gender,1,0.0,4,4
MMR,B2,Fitness,1,0.0,5,5
MMR,B2,Fitness,1,0.0,1,1
MMR,B2,Fitness,0,1.0,3,3
MMR,B2,Age,1,0.0,1,1
MMR,B2,Fitness,0,1.0,3,3
MMR,B2,Species,1,1.0,1,1
MMR,B2,Gender,1,0.0,2,2
MMR,B2,Age,0,1.0,4,4
MMR,B2,Age,0,1.0,3,3
MMR,B2,Gender,0,1.0,4,4
MMR,B2,Age,0,1.0,3,3
MMR,B2,Fitness,0,1.0,4,4
MMR,B2,Gender,1,0.0,1,1
MMR,B2,SocialValue,0,1.0,2,2
MMR,B2,SocialValue,1,1.0,3,3
MMR,B2,SocialValue,1,0.0,3,3
MMR,B2,Fitness,1,0.0,5,5
MMR,B2,Gender,1,0.0,2,2
MMR,B2,Utilitarianism,0,0.0,5,2
MMR,B2,Gender,1,0.0,1,1
MMR,B2,Gender,1,0.0,4,4
MMR,B2,Fitness,0,0.0,2,2
MMR,B2,Age,0,0.0,1,1
MMR,B2,SocialValue,1,0.0,1,1
MMR,B2,Age,1,1.0,3,3
MMR,B2,SocialValue,0,1.0,1,1
MMR,B2,Age,1,0.0,5,5
MMR,B2,Gender,1,0.0,1,1
MMR,B2,Species,1,1.0,4,4
MMR,B2,SocialValue,0,0.0,1,1
MMR,B2,SocialValue,0,0.0,1,1
MMR,B2,Age,0,1.0,5,5
MMR,B2,Gender,0,1.0,2,2
MMR,B2,Fitness,1,0.0,1,1
MMR,B2,Gender,1,0.0,3,3
MMR,B2,Age,0,1.0,4,4
MMR,B2,SocialValue,0,1.0,1,1
MMR,B2,SocialValue,0,0.0,1,1
MMR,B2,Age,1,1.0,1,1
MMR,B2,Age,0,1.0,2,2
MMR,B2,Fitness,1,1.0,3,3
MMR,B2,SocialValue,0,0.0,2,2
MMR,B2,SocialValue,0,1.0,5,5
MMR,B2,Age,1,0.0,1,1
MMR,B2,Gender,0,1.0,5,5
MMR,B2,SocialValue,0,1.0,5,5
MMR,B2,Utilitarianism,0,0.0,3,2
MMR,B2,Gender,1,0.0,1,1
MMR,B2,Age,1,1.0,3,3
MMR,B2,Species,1,1.0,5,5
MMR,B2,Fitness,0,1.0,2,2
MMR,B2,Fitness,0,0.0,1,1
MMR,B2,Gender,0,1.0,1,1
MMR,B2,Age,0,0.0,2,2
MMR,B2,Fitness,0,1.0,3,3
MMR,B2,Gender,1,0.0,4,4
MMR,B2,Age,1,0.0,5,5
MMR,B2,SocialValue,1,0.0,5,5
MMR,B2,SocialValue,0,1.0,5,5
MMR,B2,SocialValue,1,1.0,4,4
MMR,B2,Gender,0,1.0,2,2
MMR,B2,Fitness,0,1.0,2,2
MMR,B2,Age,1,1.0,4,4
MMR,B2,Fitness,0,1.0,1,1
MMR,B2,Species,0,0.04742587357759476,3,3
MMR,B2,Utilitarianism,1,1.0,1,4
MMR,B2,Age,0,1.0,1,1
MMR,B2,Utilitarianism,1,1.0,1,2
MMR,B2,SocialValue,1,1.0,3,3
MMR,B2,Fitness,0,1.0,2,2
MMR,B2,Species,1,1.0,4,4
MMR,B2,Gender,0,1.0,3,3
MMR,B2,SocialValue,0,1.0,3,3
MMR,B2,Age,0,0.0,2,2
MMR,B2,Gender,0,1.0,5,5
MMR,B2,Age,1,0.0,2,2
MMR,B2,Fitness,1,1.0,4,4
MMR,B2,Gender,0,1.0,2,2
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Age,1,0.0,2,2
MMR,B2,Gender,1,0.0,1,1
MMR,B2,Gender,0,1.0,2,2
MMR,B2,Utilitarianism,1,1.0,3,5
MMR,B2,Species,1,1.0,3,3
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Fitness,1,0.0,1,1
MMR,B2,SocialValue,1,0.0,2,2
MMR,B2,SocialValue,1,0.0,3,3
MMR,B2,Fitness,1,0.0,2,2
MMR,B2,Gender,0,1.0,4,4
MMR,B2,SocialValue,0,1.0,3,3
MMR,B2,Gender,1,0.0,3,3
MMR,B2,Fitness,1,0.0,4,4
MMR,B2,Age,0,1.0,5,5
MMR,B2,Gender,1,0.0,5,5
MMR,B2,SocialValue,0,1.0,5,5
MMR,B2,Fitness,1,1.0,2,2
MMR,B2,Gender,0,1.0,5,5
MMR,B2,SocialValue,1,1.0,4,4
MMR,B2,Fitness,1,1.0,4,4
MMR,B2,Age,1,0.0,4,4
MMR,B2,Age,0,1.0,4,4
MMR,B2,SocialValue,0,1.0,1,1
MMR,B2,Fitness,0,1.0,4,4
MMR,B2,Utilitarianism,0,0.0,5,3
MMR,B2,Fitness,0,1.0,2,2
MMR,B2,Age,1,1.0,3,3
MMR,B2,Species,1,1.0,2,2
MMR,B2,SocialValue,0,1.0,4,4
MMR,B2,SocialValue,0,1.0,4,4
MMR,B2,Fitness,0,1.0,5,5
MMR,B2,Age,1,0.0,4,4
MMR,B2,Fitness,1,0.0,2,2
MMR,B2,Age,1,0.0,1,1
MMR,B2,Gender,1,0.0,3,3
MMR,B2,SocialValue,0,0.0,3,3
MMR,B2,Age,1,0.0,5,5
MMR,B2,Age,0,0.0,1,1
MMR,B2,Gender,1,0.0,3,3
MMR,B2,SocialValue,0,1.0,5,5
MMR,B2,Species,0,0.0,5,5
MMR,B2,SocialValue,0,1.0,4,4
MMR,B2,SocialValue,1,0.0,5,5
MMR,B2,Age,1,1.0,5,5
MMR,B2,SocialValue,0,1.0,4,4
MMR,B2,Fitness,0,1.0,5,5
MMR,B2,SocialValue,1,1.0,1,1
MMR,B2,SocialValue,0,0.0,4,4
MMR,B2,Fitness,1,1.0,3,3
MMR,B2,Fitness,0,1.0,1,1
MMR,B2,Species,0,0.0,4,4
MMR,B2,SocialValue,1,0.0,3,3
MMR,B2,Fitness,0,1.0,1,1
MMR,B2,Gender,0,1.0,2,2
MMR,B2,Utilitarianism,1,1.0,1,5
MMR,B2,Gender,0,1.0,1,1
MMR,B2,Utilitarianism,0,0.0,5,4
MMR,B2,Fitness,0,1.0,4,4
MMR,B2,SocialValue,1,0.0,2,2
MMR,B2,SocialValue,1,1.0,2,2
MMR,B2,Age,0,1.0,1,1
MMR,B2,Age,1,1.0,2,2
MMR,B2,Utilitarianism,1,1.0,1,3
MMR,B2,Age,1,0.0,3,3
MMR,B2,Gender,1,0.0,4,4
MMR,B2,SocialValue,1,0.0,3,3
MMR,B2,SocialValue,1,0.0,1,1
MMR,B2,Fitness,0,1.0,1,1
MMR,B2,Fitness,1,0.0,4,4
MMR,B2,SocialValue,1,0.0,4,4
MMR,B2,Gender,0,1.0,3,3
MMR,B2,Fitness,1,0.0,2,2
MMR,B2,Age,1,1.0,1,1
MMR,B2,Utilitarianism,0,0.0,2,1
MMR,B2,Fitness,0,1.0,5,5
MMR,B2,Gender,1,0.0,3,3
MMR,B2,Gender,0,1.0,3,3
MMR,B2,Gender,1,0.0,2,2
MMR,B2,SocialValue,0,0.0,4,4
MMR,B2,SocialValue,0,0.0,2,2
MMR,B2,Age,0,1.0,2,2
MMR,B2,Gender,1,0.0,4,4
MMR,B2,Utilitarianism,0,0.0,3,1
MMR,B2,SocialValue,1,1.0,2,2
MMR,B2,Age,0,1.0,2,2
MMR,B2,SocialValue,0,0.0,3,3
MMR,B2,Gender,0,1.0,2,2
MMR,B2,Fitness,1,0.0,5,5
MMR,B2,Gender,0,1.0,4,4
