country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
KGZ,B3_long,Fitness,0,0.0,3,3
KGZ,B3_long,Species,0,0.0024726232513785362,3,3
KGZ,B3_long,SocialValue,0,0.0,3,3
KGZ,B3_long,SocialValue,0,0.0,3,3
KGZ,B3_long,SocialValue,0,1.0,5,5
KGZ,B3_long,SocialValue,1,1.0,2,2
KGZ,B3_long,SocialValue,0,0.0,3,3
KGZ,B3_long,Age,0,0.0,1,1
KGZ,B3_long,Fitness,1,1.0,3,3
KGZ,B3_long,SocialValue,0,0.0,4,4
KGZ,B3_long,SocialValue,0,0.04742587357759476,2,2
KGZ,B3_long,Gender,1,1.0,5,5
KGZ,B3_long,Utilitarianism,1,1.0,4,5
KGZ,B3_long,Utilitarianism,0,0.0,4,1
KGZ,B3_long,Fitness,0,0.0,4,4
KGZ,B3_long,Utilitarianism,1,1.0,2,5
KGZ,B3_long,Species,0,0.7310585379600525,4,4
KGZ,B3_long,Gender,1,1.0,3,3
KGZ,B3_long,Gender,0,0.0,1,1
KGZ,B3_long,Gender,0,0.0,4,4
KGZ,B3_long,SocialValue,0,0.0,1,1
KGZ,B3_long,Gender,0,0.0,3,3
KGZ,B3_long,Gender,1,1.0,5,5
KGZ,B3_long,Age,0,0.0,4,4
KGZ,B3_long,SocialValue,0,0.9525741338729858,1,1
KGZ,B3_long,Age,1,1.0,3,3
KGZ,B3_long,Gender,1,1.0,3,3
KGZ,B3_long,SocialValue,1,0.0,5,5
KGZ,B3_long,Fitness,0,0.0,4,4
KGZ,B3_long,Fitness,0,0.0,2,2
KGZ,B3_long,Gender,0,0.0,5,5
KGZ,B3_long,Species,0,0.998498797416687,1,1
KGZ,B3_long,SocialValue,0,0.0,2,2
KGZ,B3_long,Fitness,0,0.0,3,3
KGZ,B3_long,SocialValue,1,0.5,4,4
KGZ,B3_long,Gender,1,1.0,1,1
KGZ,B3_long,SocialValue,1,1.0,4,4
KGZ,B3_long,Species,0,0.0,5,5
KGZ,B3_long,Age,1,1.0,5,5
KGZ,B3_long,Gender,1,1.0,1,1
KGZ,B3_long,SocialValue,0,0.0,5,5
KGZ,B3_long,SocialValue,1,1.0,4,4
KGZ,B3_long,Age,1,1.0,2,2
KGZ,B3_long,Fitness,1,1.0,4,4
KGZ,B3_long,Utilitarianism,1,1.0,2,4
KGZ,B3_long,Age,0,0.0,5,5
KGZ,B3_long,Age,0,0.0,4,4
KGZ,B3_long,Species,0,0.3775406777858734,2,2
KGZ,B3_long,Fitness,0,0.0,5,5
KGZ,B3_long,SocialValue,1,1.0,5,5
KGZ,B3_long,Gender,0,0.0,2,2
KGZ,B3_long,Fitness,0,0.0,5,5
KGZ,B3_long,Gender,1,1.0,4,4
KGZ,B3_long,SocialValue,0,0.0,2,2
KGZ,B3_long,Age,1,1.0,4,4
KGZ,B3_long,Fitness,1,1.0,2,2
KGZ,B3_long,Utilitarianism,1,1.0,2,3
KGZ,B3_long,Age,0,0.0,3,3
KGZ,B3_long,Age,1,1.0,4,4
KGZ,B3_long,Age,0,0.0,3,3
KGZ,B3_long,Age,0,0.0,5,5
KGZ,B3_long,Gender,0,0.0,1,1
KGZ,B3_long,Gender,0,0.0,1,1
KGZ,B3_long,Gender,1,1.0,5,5
KGZ,B3_long,Fitness,0,0.0,5,5
KGZ,B3_long,Fitness,1,1.0,1,1
KGZ,B3_long,Age,0,0.0,2,2
KGZ,B3_long,SocialValue,0,0.0,3,3
KGZ,B3_long,Gender,1,1.0,5,5
KGZ,B3_long,SocialValue,0,0.0,1,1
KGZ,B3_long,Gender,0,0.0,1,1
KGZ,B3_long,Species,1,1.0,2,2
KGZ,B3_long,Age,0,0.0,5,5
KGZ,B3_long,SocialValue,1,1.0,5,5
KGZ,B3_long,SocialValue,1,1.0,1,1
KGZ,B3_long,Fitness,1,1.0,5,5
KGZ,B3_long,SocialValue,1,1.0,4,4
KGZ,B3_long,Gender,0,0.0,3,3
KGZ,B3_long,Gender,0,0.0,1,1
KGZ,B3_long,Age,0,0.0,3,3
KGZ,B3_long,Fitness,1,1.0,3,3
KGZ,B3_long,Age,1,1.0,2,2
KGZ,B3_long,Gender,0,0.0,4,4
KGZ,B3_long,Gender,1,1.0,2,2
KGZ,B3_long,SocialValue,1,0.22270014882087708,1,1
KGZ,B3_long,Age,1,1.0,3,3
KGZ,B3_long,SocialValue,1,1.0,3,3
KGZ,B3_long,Gender,0,0.0,4,4
KGZ,B3_long,Age,0,0.0,3,3
KGZ,B3_long,Fitness,1,1.0,2,2
KGZ,B3_long,Species,0,0.14804719388484955,1,1
KGZ,B3_long,Gender,0,0.0,5,5
KGZ,B3_long,SocialValue,0,0.04742587357759476,5,5
KGZ,B3_long,Utilitarianism,0,0.7310585975646973,4,2
KGZ,B3_long,Fitness,1,1.0,3,3
KGZ,B3_long,SocialValue,0,0.8175744414329529,4,4
KGZ,B3_long,Species,0,0.0011695101857185364,2,2
KGZ,B3_long,Species,1,1.0,3,3
KGZ,B3_long,Fitness,1,1.0,4,4
KGZ,B3_long,Fitness,1,1.0,5,5
KGZ,B3_long,SocialValue,1,1.0,3,3
KGZ,B3_long,SocialValue,1,1.0,4,4
KGZ,B3_long,Fitness,1,1.0,1,1
KGZ,B3_long,SocialValue,1,1.0,2,2
KGZ,B3_long,Species,1,1.0,5,5
KGZ,B3_long,SocialValue,1,1.0,3,3
KGZ,B3_long,Gender,0,0.0,3,3
KGZ,B3_long,Fitness,0,0.0,3,3
KGZ,B3_long,SocialValue,1,1.0,5,5
KGZ,B3_long,Gender,1,1.0,5,5
KGZ,B3_long,SocialValue,1,1.0,1,1
KGZ,B3_long,SocialValue,0,0.8175744414329529,2,2
KGZ,B3_long,Age,1,1.0,5,5
KGZ,B3_long,Gender,1,1.0,4,4
KGZ,B3_long,Fitness,0,0.562176525592804,4,4
KGZ,B3_long,Gender,0,0.0,5,5
KGZ,B3_long,Species,1,1.0,1,1
KGZ,B3_long,Fitness,1,1.0,3,3
KGZ,B3_long,SocialValue,1,1.0,5,5
KGZ,B3_long,Gender,1,1.0,2,2
KGZ,B3_long,Gender,0,0.0,4,4
KGZ,B3_long,SocialValue,1,1.0,4,4
KGZ,B3_long,Fitness,1,1.0,1,1
KGZ,B3_long,Gender,0,0.0,5,5
KGZ,B3_long,Gender,1,1.0,5,5
KGZ,B3_long,Fitness,0,0.0,1,1
KGZ,B3_long,Age,0,0.0,5,5
KGZ,B3_long,Utilitarianism,0,0.0,5,1
KGZ,B3_long,Utilitarianism,0,0.0,4,3
KGZ,B3_long,Age,1,1.0,1,1
KGZ,B3_long,Age,1,1.0,2,2
KGZ,B3_long,Age,0,0.0,1,1
KGZ,B3_long,Utilitarianism,1,1.0,3,4
KGZ,B3_long,Gender,1,1.0,2,2
KGZ,B3_long,SocialValue,1,1.0,2,2
KGZ,B3_long,Fitness,1,1.0,5,5
KGZ,B3_long,Age,1,1.0,4,4
KGZ,B3_long,Gender,1,1.0,2,2
KGZ,B3_long,Gender,0,0.0,3,3
KGZ,B3_long,Age,0,0.0,4,4
KGZ,B3_long,Gender,1,1.0,4,4
KGZ,B3_long,Fitness,1,1.0,5,5
