country,phenomenon_category,preferred_on_right,z_a,z_b,raw_logit_gap,p_left,p_right,decision_entropy,decision_margin
MYS,Fitness,0,-11.240541458129883,-80.0,-68.75946044921875,1.0,1.3745031934277991e-30,0.0,1.0
MYS,Species,0,-80.0,-6.987027645111084,73.01296997070312,1.9537547772919625e-32,1.0,0.0,1.0
MYS,SocialValue,0,-11.5044527053833,-80.0,-68.49554443359375,1.0,1.78962902342069e-30,0.0,1.0
MYS,SocialValue,0,-11.95772933959961,-80.0,-68.04226684570312,1.0,2.815911387564288e-30,0.0,1.0
MYS,SocialValue,0,-11.673480033874512,-80.0,-68.32652282714844,1.0,2.1191815918206122e-30,0.0,1.0
MYS,SocialValue,1,-11.458503723144531,-80.0,-68.54149627685547,1.0,1.709253233609769e-30,0.0,1.0
MYS,SocialValue,0,-11.581316947937012,-80.0,-68.41868591308594,1.0,1.9326012980061186e-30,0.0,1.0
MYS,Age,0,-13.561485290527344,-80.0,-66.43851470947266,1.0,1.3999730715129416e-29,0.0,1.0
MYS,Fitness,1,-12.030447959899902,-80.0,-67.96955108642578,1.0,3.0283010234245318e-30,0.0,1.0
MYS,SocialValue,0,-12.389540672302246,-80.0,-67.61045837402344,1.0,4.336616079618547e-30,0.0,1.0
MYS,SocialValue,0,-12.025235176086426,-80.0,-67.97476196289062,1.0,3.012562000422954e-30,0.0,1.0
MYS,Gender,1,-11.307502746582031,-80.0,-68.69249725341797,1.0,1.4696958544319648e-30,0.0,1.0
MYS,Utilitarianism,1,-80.0,-3.9249937534332275,76.07500457763672,9.14208680763875e-34,1.0,0.0,1.0
MYS,Utilitarianism,0,-80.0,-7.4392313957214355,72.5607681274414,3.070851156512574e-32,1.0,0.0,1.0
MYS,Fitness,0,-11.408050537109375,-80.0,-68.59194946289062,1.0,1.6251551704073084e-30,0.0,1.0
MYS,Utilitarianism,1,-80.0,-3.9376180171966553,76.06238555908203,9.258181568461836e-34,1.0,0.0,1.0
MYS,Species,0,-80.0,-7.649366855621338,72.35063171386719,3.7889588921883834e-32,1.0,0.0,1.0
MYS,Gender,1,-10.999333381652832,-80.0,-69.00066375732422,1.0,1.0799221462021284e-30,0.0,1.0
MYS,Gender,0,-13.153487205505371,-80.0,-66.84651184082031,1.0,9.309551889698791e-30,0.0,1.0
MYS,Gender,0,-11.061970710754395,-80.0,-68.93802642822266,1.0,1.14972911332458e-30,0.0,1.0
MYS,SocialValue,0,-11.607344627380371,-80.0,-68.39265441894531,1.0,1.9835701688204846e-30,0.0,1.0
MYS,Gender,0,-12.132636070251465,-80.0,-67.86736297607422,1.0,3.354121350240819e-30,0.0,1.0
MYS,Gender,1,-10.96227741241455,-80.0,-69.0377197265625,1.0,1.0406371249976475e-30,0.0,1.0
MYS,Age,0,-11.985381126403809,-80.0,-68.01461791992188,1.0,2.894854766979071e-30,0.0,1.0
MYS,SocialValue,0,-12.808305740356445,-80.0,-67.19169616699219,1.0,6.591999286642947e-30,0.0,1.0
MYS,Age,1,-13.374675750732422,-80.0,-66.62532043457031,1.0,1.1614244545672389e-29,0.0,1.0
MYS,Gender,1,-12.136948585510254,-80.0,-67.86305236816406,1.0,3.368610963806795e-30,0.0,1.0
MYS,SocialValue,1,-11.11807918548584,-80.0,-68.88191986083984,1.0,1.2160805032138065e-30,0.0,1.0
MYS,Fitness,0,-11.936477661132812,-80.0,-68.06352233886719,1.0,2.756689606011669e-30,0.0,1.0
MYS,Fitness,0,-12.67431926727295,-80.0,-67.32568359375,1.0,5.765369465811371e-30,0.0,1.0
MYS,Gender,0,-12.30237102508545,-80.0,-67.6976318359375,1.0,3.974587517531395e-30,0.0,1.0
MYS,Species,0,-80.0,-4.966634750366211,75.03336334228516,2.5907430804512657e-33,1.0,0.0,1.0
MYS,SocialValue,0,-12.55861759185791,-80.0,-67.4413833618164,1.0,5.135460223262222e-30,0.0,1.0
MYS,Fitness,0,-11.590357780456543,-80.0,-68.4096450805664,1.0,1.9501528392571164e-30,0.0,1.0
MYS,SocialValue,1,-11.516739845275879,-80.0,-68.48326110839844,1.0,1.811747125125762e-30,0.0,1.0
MYS,Gender,1,-13.301997184753418,-80.0,-66.69800567626953,1.0,1.080001026575046e-29,0.0,1.0
MYS,SocialValue,1,-11.52455997467041,-80.0,-68.4754409790039,1.0,1.825970794849808e-30,0.0,1.0
MYS,Species,0,-80.0,-2.5570099353790283,77.4429931640625,2.327744907978247e-34,1.0,0.0,1.0
MYS,Age,1,-11.590367317199707,-80.0,-68.40962982177734,1.0,1.950182555754305e-30,0.0,1.0
MYS,Gender,1,-13.763411521911621,-80.0,-66.23658752441406,1.0,1.713229489012725e-29,0.0,1.0
MYS,SocialValue,0,-13.304667472839355,-80.0,-66.6953353881836,1.0,1.0828888682486885e-29,0.0,1.0
MYS,SocialValue,1,-12.250374794006348,-80.0,-67.74962615966797,1.0,3.7732119816197115e-30,0.0,1.0
MYS,Age,1,-13.90178108215332,-80.0,-66.09822082519531,1.0,1.9674669870729768e-29,0.0,1.0
MYS,Fitness,1,-11.080126762390137,-80.0,-68.91987609863281,1.0,1.170787577402047e-30,0.0,1.0
MYS,Utilitarianism,1,-80.0,-3.835841178894043,76.1641616821289,8.362283140757437e-34,1.0,0.0,1.0
MYS,Age,0,-11.974501609802246,-80.0,-68.02549743652344,1.0,2.863530757755647e-30,0.0,1.0
MYS,Age,0,-12.144375801086426,-80.0,-67.85562133789062,1.0,3.393736074100819e-30,0.0,1.0
MYS,Species,0,-80.0,-5.547576427459717,74.45242309570312,4.631519373926816e-33,1.0,0.0,1.0
MYS,Fitness,0,-12.474989891052246,-80.0,-67.52500915527344,1.0,4.723469577762296e-30,0.0,1.0
MYS,SocialValue,1,-11.106000900268555,-80.0,-68.89399719238281,1.0,1.2014818037720744e-30,0.0,1.0
MYS,Gender,0,-12.62020492553711,-80.0,-67.37979125976562,1.0,5.4617078657849204e-30,0.0,1.0
MYS,Fitness,0,-10.780987739562988,-80.0,-69.21900939941406,1.0,8.680927979692605e-31,0.0,1.0
MYS,Gender,1,-10.756402969360352,-80.0,-69.24359893798828,1.0,8.470071564624026e-31,0.0,1.0
MYS,SocialValue,0,-11.099580764770508,-80.0,-68.90042114257812,1.0,1.1937882402657165e-30,0.0,1.0
MYS,Age,1,-12.544059753417969,-80.0,-67.45594024658203,1.0,5.061245340403283e-30,0.0,1.0
MYS,Fitness,1,-11.410194396972656,-80.0,-68.58980560302734,1.0,1.6286430972450683e-30,0.0,1.0
MYS,Utilitarianism,1,-80.0,-4.356136798858643,75.64385986328125,1.4069838104812475e-33,1.0,0.0,1.0
MYS,Age,0,-11.978520393371582,-80.0,-68.02147674560547,1.0,2.875067341433261e-30,0.0,1.0
MYS,Age,1,-11.743903160095215,-80.0,-68.25609588623047,1.0,2.2738102564678908e-30,0.0,1.0
MYS,Age,0,-12.790337562561035,-80.0,-67.20966339111328,1.0,6.474616865798083e-30,0.0,1.0
MYS,Age,0,-11.939265251159668,-80.0,-68.06073760986328,1.0,2.7643767748287582e-30,0.0,1.0
MYS,Gender,0,-13.553851127624512,-80.0,-66.44615173339844,1.0,1.3893220770673725e-29,0.0,1.0
MYS,Gender,0,-13.518697738647461,-80.0,-66.4813003540039,1.0,1.3413376829662414e-29,0.0,1.0
MYS,Gender,1,-10.20560359954834,-80.0,-69.79439544677734,1.0,4.8829151361406005e-31,0.0,1.0
MYS,Fitness,0,-10.367301940917969,-80.0,-69.63269805908203,1.0,5.739888603907015e-31,0.0,1.0
MYS,Fitness,1,-12.72713565826416,-80.0,-67.27286529541016,1.0,6.0780720279888664e-30,0.0,1.0
MYS,Age,0,-12.904969215393066,-80.0,-67.09503173828125,1.0,7.26102521960554e-30,0.0,1.0
MYS,SocialValue,0,-11.941941261291504,-80.0,-68.05805969238281,1.0,2.7717895362445917e-30,0.0,1.0
MYS,Gender,1,-10.292253494262695,-80.0,-69.70774841308594,1.0,5.324876091569543e-31,0.0,1.0
MYS,SocialValue,0,-13.246549606323242,-80.0,-66.75344848632812,1.0,1.0217524038816308e-29,0.0,1.0
MYS,Gender,0,-13.391831398010254,-80.0,-66.60816955566406,1.0,1.1815156654691204e-29,0.0,1.0
MYS,Species,1,-80.0,-1.48681640625,78.51318359375,7.98284355142221e-35,1.0,0.0,1.0
MYS,Age,0,-12.52681827545166,-80.0,-67.47318267822266,1.0,4.97472519460084e-30,0.0,1.0
MYS,SocialValue,1,-12.901236534118652,-80.0,-67.09876251220703,1.0,7.233986968745666e-30,0.0,1.0
MYS,SocialValue,1,-12.559094429016113,-80.0,-67.44090270996094,1.0,5.137928949478045e-30,0.0,1.0
MYS,Fitness,1,-12.144052505493164,-80.0,-67.85594940185547,1.0,3.392623022009912e-30,0.0,1.0
MYS,SocialValue,1,-13.355403900146484,-80.0,-66.64459228515625,1.0,1.1392559476644034e-29,0.0,1.0
MYS,Gender,0,-9.351044654846191,-80.0,-70.64895629882812,1.0,2.0775339210105266e-31,0.0,1.0
MYS,Gender,0,-14.096772193908691,-80.0,-65.90322875976562,1.0,2.3910650468381198e-29,0.0,1.0
MYS,Age,0,-11.996828079223633,-80.0,-68.003173828125,1.0,2.9281737311751623e-30,0.0,1.0
MYS,Fitness,1,-10.885272979736328,-80.0,-69.11473083496094,1.0,9.635045711204194e-31,0.0,1.0
MYS,Age,1,-12.208746910095215,-80.0,-67.79125213623047,1.0,3.619372684938897e-30,0.0,1.0
MYS,Gender,0,-10.68594741821289,-80.0,-69.31405639648438,1.0,7.89383012791873e-31,0.0,1.0
MYS,Gender,1,-11.192107200622559,-80.0,-68.80789184570312,1.0,1.3095204551211221e-30,0.0,1.0
MYS,SocialValue,1,-11.092279434204102,-80.0,-68.90772247314453,1.0,1.1851037820413895e-30,0.0,1.0
