country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
MEX,B3_long,Fitness,0,0.0,3,3
MEX,B3_long,Species,0,0.0,3,3
MEX,B3_long,SocialValue,0,0.0,3,3
MEX,B3_long,SocialValue,0,0.0,3,3
MEX,B3_long,SocialValue,0,0.0,5,5
MEX,B3_long,SocialValue,1,1.0,2,2
MEX,B3_long,SocialValue,0,0.0,3,3
MEX,B3_long,Age,0,0.0,1,1
MEX,B3_long,Fitness,1,1.0,3,3
MEX,B3_long,SocialValue,0,0.0,4,4
MEX,B3_long,SocialValue,0,0.0,2,2
MEX,B3_long,Gender,1,1.0,5,5
MEX,B3_long,Utilitarianism,1,1.0,4,5
MEX,B3_long,Utilitarianism,0,0.22270014882087708,4,1
MEX,B3_long,Fitness,0,0.0,4,4
MEX,B3_long,Utilitarianism,1,1.0,2,5
MEX,B3_long,Species,0,0.005220125429332256,4,4
MEX,B3_long,Gender,1,1.0,3,3
MEX,B3_long,Gender,0,0.0,1,1
MEX,B3_long,Gender,0,0.0,4,4
MEX,B3_long,SocialValue,0,0.0,1,1
MEX,B3_long,Gender,0,0.0,3,3
MEX,B3_long,Gender,1,1.0,5,5
MEX,B3_long,Age,0,0.622459352016449,4,4
MEX,B3_long,SocialValue,0,0.0,1,1
MEX,B3_long,Age,1,1.0,3,3
MEX,B3_long,Gender,1,1.0,3,3
MEX,B3_long,SocialValue,1,0.22270014882087708,5,5
MEX,B3_long,Fitness,0,0.0,4,4
MEX,B3_long,Fitness,0,0.0,2,2
MEX,B3_long,Gender,0,0.0,5,5
MEX,B3_long,Species,0,0.0,1,1
MEX,B3_long,SocialValue,0,0.0,2,2
MEX,B3_long,Fitness,0,0.0,3,3
MEX,B3_long,SocialValue,1,1.0,4,4
MEX,B3_long,Gender,1,1.0,1,1
MEX,B3_long,SocialValue,1,1.0,4,4
MEX,B3_long,Species,0,0.0,5,5
MEX,B3_long,Age,1,1.0,5,5
MEX,B3_long,Gender,1,1.0,1,1
MEX,B3_long,SocialValue,0,0.0,5,5
MEX,B3_long,SocialValue,1,1.0,4,4
MEX,B3_long,Age,1,1.0,2,2
MEX,B3_long,Fitness,1,1.0,4,4
MEX,B3_long,Utilitarianism,1,1.0,2,4
MEX,B3_long,Age,0,0.0,5,5
MEX,B3_long,Age,0,0.0,4,4
MEX,B3_long,Species,0,0.014063626527786255,2,2
MEX,B3_long,Fitness,0,0.0,5,5
MEX,B3_long,SocialValue,1,1.0,5,5
MEX,B3_long,Gender,0,0.0,2,2
MEX,B3_long,Fitness,0,0.0,5,5
MEX,B3_long,Gender,1,1.0,4,4
MEX,B3_long,SocialValue,0,0.0,2,2
MEX,B3_long,Age,1,1.0,4,4
MEX,B3_long,Fitness,1,1.0,2,2
MEX,B3_long,Utilitarianism,1,1.0,2,3
MEX,B3_long,Age,0,0.0,3,3
MEX,B3_long,Age,1,1.0,4,4
MEX,B3_long,Age,0,0.0,3,3
MEX,B3_long,Age,0,0.0,5,5
MEX,B3_long,Gender,0,0.0,1,1
MEX,B3_long,Gender,0,0.0,1,1
MEX,B3_long,Gender,1,1.0,5,5
MEX,B3_long,Fitness,0,0.0,5,5
MEX,B3_long,Fitness,1,1.0,1,1
MEX,B3_long,Age,0,0.9890130758285522,2,2
MEX,B3_long,SocialValue,0,0.0,3,3
MEX,B3_long,Gender,1,1.0,5,5
MEX,B3_long,SocialValue,0,0.977022647857666,1,1
MEX,B3_long,Gender,0,0.0,1,1
MEX,B3_long,Species,1,1.0,2,2
MEX,B3_long,Age,0,0.0,5,5
MEX,B3_long,SocialValue,1,1.0,5,5
MEX,B3_long,SocialValue,1,1.0,1,1
MEX,B3_long,Fitness,1,1.0,5,5
MEX,B3_long,SocialValue,1,1.0,4,4
MEX,B3_long,Gender,0,0.0,3,3
MEX,B3_long,Gender,0,0.0,1,1
MEX,B3_long,Age,0,0.8175744414329529,3,3
MEX,B3_long,Fitness,1,1.0,3,3
MEX,B3_long,Age,1,1.0,2,2
MEX,B3_long,Gender,0,0.0,4,4
MEX,B3_long,Gender,1,1.0,2,2
MEX,B3_long,SocialValue,1,1.0,1,1
MEX,B3_long,Age,1,1.0,3,3
MEX,B3_long,SocialValue,1,1.0,3,3
MEX,B3_long,Gender,0,0.0,4,4
MEX,B3_long,Age,0,0.0,3,3
MEX,B3_long,Fitness,1,1.0,2,2
MEX,B3_long,Species,0,0.0,1,1
MEX,B3_long,Gender,0,0.0,5,5
MEX,B3_long,SocialValue,0,0.0,5,5
MEX,B3_long,Utilitarianism,0,0.0,4,2
MEX,B3_long,Fitness,1,1.0,3,3
MEX,B3_long,SocialValue,0,0.0,4,4
MEX,B3_long,Species,0,0.0,2,2
MEX,B3_long,Species,1,1.0,3,3
MEX,B3_long,Fitness,1,1.0,4,4
MEX,B3_long,Fitness,1,1.0,5,5
MEX,B3_long,SocialValue,1,1.0,3,3
MEX,B3_long,SocialValue,1,1.0,4,4
