country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
BRA,B3_short,Fitness,0,0.0,3,3
BRA,B3_short,Species,0,0.0,3,3
BRA,B3_short,SocialValue,0,0.0,3,3
BRA,B3_short,SocialValue,0,0.0,3,3
BRA,B3_short,SocialValue,0,1.0,5,5
BRA,B3_short,SocialValue,1,0.0,2,2
BRA,B3_short,SocialValue,0,0.0,3,3
BRA,B3_short,Age,0,1.0,1,1
BRA,B3_short,Fitness,1,0.0,3,3
BRA,B3_short,SocialValue,0,0.0,4,4
BRA,B3_short,SocialValue,0,0.0,2,2
BRA,B3_short,Gender,1,0.0,5,5
BRA,B3_short,Utilitarianism,1,1.0,4,5
BRA,B3_short,Utilitarianism,0,0.8175745010375977,4,1
BRA,B3_short,Fitness,0,0.0,4,4
BRA,B3_short,Utilitarianism,1,0.9820137619972229,2,5
BRA,B3_short,Species,0,0.06008664518594742,4,4
BRA,B3_short,Gender,1,0.0,3,3
BRA,B3_short,Gender,0,1.0,1,1
BRA,B3_short,Gender,0,1.0,4,4
BRA,B3_short,SocialValue,0,0.0,1,1
BRA,B3_short,Gender,0,1.0,3,3
BRA,B3_short,Gender,1,0.0,5,5
BRA,B3_short,Age,0,1.0,4,4
BRA,B3_short,SocialValue,0,0.0,1,1
BRA,B3_short,Age,1,1.0,3,3
BRA,B3_short,Gender,1,0.0,3,3
BRA,B3_short,SocialValue,1,0.0,5,5
BRA,B3_short,Fitness,0,1.0,4,4
BRA,B3_short,Fitness,0,0.0,2,2
BRA,B3_short,Gender,0,1.0,5,5
BRA,B3_short,Species,0,0.0,1,1
BRA,B3_short,SocialValue,0,0.0,2,2
BRA,B3_short,Fitness,0,0.0,3,3
BRA,B3_short,SocialValue,1,0.0,4,4
BRA,B3_short,Gender,1,0.0,1,1
BRA,B3_short,SocialValue,1,0.0,4,4
BRA,B3_short,Species,0,0.09534946084022522,5,5
BRA,B3_short,Age,1,1.0,5,5
BRA,B3_short,Gender,1,1.0,1,1
BRA,B3_short,SocialValue,0,0.0,5,5
BRA,B3_short,SocialValue,1,1.0,4,4
BRA,B3_short,Age,1,1.0,2,2
BRA,B3_short,Fitness,1,0.0,4,4
BRA,B3_short,Utilitarianism,1,1.0,2,4
BRA,B3_short,Age,0,0.0,5,5
BRA,B3_short,Age,0,0.0,4,4
BRA,B3_short,Species,0,0.0,2,2
BRA,B3_short,Fitness,0,0.0,5,5
BRA,B3_short,SocialValue,1,1.0,5,5
BRA,B3_short,Gender,0,1.0,2,2
BRA,B3_short,Fitness,0,1.0,5,5
BRA,B3_short,Gender,1,0.0,4,4
BRA,B3_short,SocialValue,0,0.0,2,2
BRA,B3_short,Age,1,1.0,4,4
BRA,B3_short,Fitness,1,1.0,2,2
BRA,B3_short,Utilitarianism,1,1.0,2,3
BRA,B3_short,Age,0,0.0,3,3
BRA,B3_short,Age,1,1.0,4,4
BRA,B3_short,Age,0,1.0,3,3
BRA,B3_short,Age,0,0.0,5,5
BRA,B3_short,Gender,0,1.0,1,1
BRA,B3_short,Gender,0,1.0,1,1
BRA,B3_short,Gender,1,0.0,5,5
BRA,B3_short,Fitness,0,1.0,5,5
BRA,B3_short,Fitness,1,0.0,1,1
BRA,B3_short,Age,0,0.0,2,2
BRA,B3_short,SocialValue,0,1.0,3,3
BRA,B3_short,Gender,1,0.0,5,5
BRA,B3_short,SocialValue,0,0.0,1,1
BRA,B3_short,Gender,0,1.0,1,1
BRA,B3_short,Species,1,1.0,2,2
BRA,B3_short,Age,0,0.0,5,5
BRA,B3_short,SocialValue,1,0.0,5,5
BRA,B3_short,SocialValue,1,0.0,1,1
BRA,B3_short,Fitness,1,1.0,5,5
BRA,B3_short,SocialValue,1,1.0,4,4
BRA,B3_short,Gender,0,1.0,3,3
BRA,B3_short,Gender,0,1.0,1,1
BRA,B3_short,Age,0,0.0,3,3
BRA,B3_short,Fitness,1,0.0,3,3
BRA,B3_short,Age,1,1.0,2,2
BRA,B3_short,Gender,0,1.0,4,4
BRA,B3_short,Gender,1,1.0,2,2
BRA,B3_short,SocialValue,1,0.0,1,1
BRA,B3_short,Age,1,1.0,3,3
BRA,B3_short,SocialValue,1,1.0,3,3
BRA,B3_short,Gender,0,1.0,4,4
BRA,B3_short,Age,0,1.0,3,3
BRA,B3_short,Fitness,1,0.0,2,2
BRA,B3_short,Species,0,0.0,1,1
BRA,B3_short,Gender,0,1.0,5,5
BRA,B3_short,SocialValue,0,0.0,5,5
BRA,B3_short,Utilitarianism,0,0.0,4,2
BRA,B3_short,Fitness,1,1.0,3,3
BRA,B3_short,SocialValue,0,0.0,4,4
BRA,B3_short,Species,0,0.01798621006309986,2,2
BRA,B3_short,Species,1,1.0,3,3
BRA,B3_short,Fitness,1,0.0,4,4
BRA,B3_short,Fitness,1,1.0,5,5
BRA,B3_short,SocialValue,1,1.0,3,3
BRA,B3_short,SocialValue,1,1.0,4,4
BRA,B3_short,Fitness,1,0.0,1,1
BRA,B3_short,SocialValue,1,1.0,2,2
BRA,B3_short,Species,1,0.999447226524353,5,5
BRA,B3_short,SocialValue,1,0.0,3,3
BRA,B3_short,Gender,0,1.0,3,3
BRA,B3_short,Fitness,0,1.0,3,3
BRA,B3_short,SocialValue,1,0.0,5,5
BRA,B3_short,Gender,1,0.0,5,5
BRA,B3_short,SocialValue,1,1.0,1,1
BRA,B3_short,SocialValue,0,1.0,2,2
BRA,B3_short,Age,1,1.0,5,5
BRA,B3_short,Gender,1,0.0,4,4
BRA,B3_short,Fitness,0,1.0,4,4
BRA,B3_short,Gender,0,1.0,5,5
BRA,B3_short,Species,1,1.0,1,1
BRA,B3_short,Fitness,1,0.0,3,3
BRA,B3_short,SocialValue,1,1.0,5,5
BRA,B3_short,Gender,1,0.0,2,2
BRA,B3_short,Gender,0,1.0,4,4
BRA,B3_short,SocialValue,1,0.0,4,4
BRA,B3_short,Fitness,1,1.0,1,1
BRA,B3_short,Gender,0,1.0,5,5
BRA,B3_short,Gender,1,0.0,5,5
BRA,B3_short,Fitness,0,1.0,1,1
BRA,B3_short,Age,0,0.0,5,5
BRA,B3_short,Utilitarianism,0,0.9820137619972229,5,1
BRA,B3_short,Utilitarianism,0,0.0,4,3
BRA,B3_short,Age,1,1.0,1,1
BRA,B3_short,Age,1,1.0,2,2
BRA,B3_short,Age,0,0.0,1,1
BRA,B3_short,Utilitarianism,1,1.0,3,4
BRA,B3_short,Gender,1,0.0,2,2
