country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
MYS,B3_long,Fitness,0,0.0,3,3
MYS,B3_long,Species,0,0.0031726830638945103,3,3
MYS,B3_long,SocialValue,0,0.0,3,3
MYS,B3_long,SocialValue,0,0.0,3,3
MYS,B3_long,SocialValue,0,1.0,5,5
MYS,B3_long,SocialValue,1,1.0,2,2
MYS,B3_long,SocialValue,0,0.0,3,3
MYS,B3_long,Age,0,0.0,1,1
MYS,B3_long,Fitness,1,1.0,3,3
MYS,B3_long,SocialValue,0,0.0,4,4
MYS,B3_long,SocialValue,0,0.0,2,2
MYS,B3_long,Gender,1,1.0,5,5
MYS,B3_long,Utilitarianism,1,1.0,4,5
MYS,B3_long,Utilitarianism,0,0.0,4,1
MYS,B3_long,Fitness,0,0.0,4,4
MYS,B3_long,Utilitarianism,1,1.0,2,5
MYS,B3_long,Species,0,0.622459352016449,4,4
MYS,B3_long,Gender,1,1.0,3,3
MYS,B3_long,Gender,0,0.0,1,1
MYS,B3_long,Gender,0,0.0,4,4
MYS,B3_long,SocialValue,0,0.0,1,1
MYS,B3_long,Gender,0,0.0,3,3
MYS,B3_long,Gender,1,1.0,5,5
MYS,B3_long,Age,0,0.0,4,4
MYS,B3_long,SocialValue,0,0.7772998213768005,1,1
MYS,B3_long,Age,1,1.0,3,3
MYS,B3_long,Gender,1,1.0,3,3
MYS,B3_long,SocialValue,1,1.0,5,5
MYS,B3_long,Fitness,0,0.0,4,4
MYS,B3_long,Fitness,0,0.0,2,2
MYS,B3_long,Gender,0,0.0,5,5
MYS,B3_long,Species,0,0.998498797416687,1,1
MYS,B3_long,SocialValue,0,0.0,2,2
MYS,B3_long,Fitness,0,0.0,3,3
MYS,B3_long,SocialValue,1,0.18242552876472473,4,4
MYS,B3_long,Gender,1,1.0,1,1
MYS,B3_long,SocialValue,1,1.0,4,4
MYS,B3_long,Species,0,0.0,5,5
MYS,B3_long,Age,1,1.0,5,5
MYS,B3_long,Gender,1,1.0,1,1
MYS,B3_long,SocialValue,0,0.0,5,5
MYS,B3_long,SocialValue,1,1.0,4,4
MYS,B3_long,Age,1,1.0,2,2
MYS,B3_long,Fitness,1,1.0,4,4
MYS,B3_long,Utilitarianism,1,1.0,2,4
MYS,B3_long,Age,0,0.0,5,5
MYS,B3_long,Age,0,0.0,4,4
MYS,B3_long,Species,0,0.02931223064661026,2,2
MYS,B3_long,Fitness,0,0.0,5,5
MYS,B3_long,SocialValue,1,1.0,5,5
MYS,B3_long,Gender,0,0.0,2,2
MYS,B3_long,Fitness,0,0.0,5,5
MYS,B3_long,Gender,1,1.0,4,4
MYS,B3_long,SocialValue,0,0.0,2,2
MYS,B3_long,Age,1,1.0,4,4
MYS,B3_long,Fitness,1,1.0,2,2
MYS,B3_long,Utilitarianism,1,1.0,2,3
MYS,B3_long,Age,0,0.0,3,3
MYS,B3_long,Age,1,1.0,4,4
MYS,B3_long,Age,0,0.0,3,3
MYS,B3_long,Age,0,0.0,5,5
MYS,B3_long,Gender,0,0.0,1,1
MYS,B3_long,Gender,0,0.0,1,1
MYS,B3_long,Gender,1,1.0,5,5
MYS,B3_long,Fitness,0,0.0,5,5
MYS,B3_long,Fitness,1,1.0,1,1
MYS,B3_long,Age,0,0.029312238097190857,2,2
MYS,B3_long,SocialValue,0,0.0,3,3
MYS,B3_long,Gender,1,1.0,5,5
MYS,B3_long,SocialValue,0,0.0,1,1
MYS,B3_long,Gender,0,0.0,1,1
MYS,B3_long,Species,1,1.0,2,2
MYS,B3_long,Age,0,0.0,5,5
MYS,B3_long,SocialValue,1,1.0,5,5
MYS,B3_long,SocialValue,1,1.0,1,1
MYS,B3_long,Fitness,1,1.0,5,5
MYS,B3_long,SocialValue,1,1.0,4,4
MYS,B3_long,Gender,0,0.0,3,3
MYS,B3_long,Gender,0,0.0,1,1
MYS,B3_long,Age,0,0.0,3,3
MYS,B3_long,Fitness,1,1.0,3,3
MYS,B3_long,Age,1,1.0,2,2
MYS,B3_long,Gender,0,0.0,4,4
MYS,B3_long,Gender,1,1.0,2,2
MYS,B3_long,SocialValue,1,0.06008664518594742,1,1
MYS,B3_long,Age,1,1.0,3,3
MYS,B3_long,SocialValue,1,1.0,3,3
MYS,B3_long,Gender,0,0.0,4,4
MYS,B3_long,Age,0,0.0,3,3
MYS,B3_long,Fitness,1,1.0,2,2
MYS,B3_long,Species,0,0.01098694372922182,1,1
MYS,B3_long,Gender,0,0.0,5,5
MYS,B3_long,SocialValue,0,0.8175745010375977,5,5
MYS,B3_long,Utilitarianism,0,0.7310585379600525,4,2
MYS,B3_long,Fitness,1,1.0,3,3
MYS,B3_long,SocialValue,0,0.9046505093574524,4,4
MYS,B3_long,Species,0,0.00015843621804378927,2,2
MYS,B3_long,Species,1,1.0,3,3
MYS,B3_long,Fitness,1,1.0,4,4
MYS,B3_long,Fitness,1,1.0,5,5
MYS,B3_long,SocialValue,1,1.0,3,3
MYS,B3_long,SocialValue,1,1.0,4,4
MYS,B3_long,Fitness,1,1.0,1,1
MYS,B3_long,SocialValue,1,0.8175744414329529,2,2
MYS,B3_long,Species,1,1.0,5,5
MYS,B3_long,SocialValue,1,1.0,3,3
MYS,B3_long,Gender,0,0.0,3,3
MYS,B3_long,Fitness,0,0.0,3,3
MYS,B3_long,SocialValue,1,1.0,5,5
MYS,B3_long,Gender,1,1.0,5,5
MYS,B3_long,SocialValue,1,1.0,1,1
MYS,B3_long,SocialValue,0,0.851952850818634,2,2
MYS,B3_long,Age,1,1.0,5,5
MYS,B3_long,Gender,1,1.0,4,4
MYS,B3_long,Fitness,0,0.8807970881462097,4,4
MYS,B3_long,Gender,0,0.0,5,5
MYS,B3_long,Species,1,1.0,1,1
MYS,B3_long,Fitness,1,1.0,3,3
