country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
BRA,B3_long,Fitness,0,0.0,3,3
BRA,B3_long,Species,0,0.7772998809814453,3,3
BRA,B3_long,SocialValue,0,0.0,3,3
BRA,B3_long,SocialValue,0,0.5,3,3
BRA,B3_long,SocialValue,0,0.8175744414329529,5,5
BRA,B3_long,SocialValue,1,0.11920292675495148,2,2
BRA,B3_long,SocialValue,0,0.0,3,3
BRA,B3_long,Age,0,0.014063626527786255,1,1
BRA,B3_long,Fitness,1,1.0,3,3
BRA,B3_long,SocialValue,0,0.0,4,4
BRA,B3_long,SocialValue,0,0.014063626527786255,2,2
BRA,B3_long,Gender,1,1.0,5,5
BRA,B3_long,Utilitarianism,1,1.0,4,5
BRA,B3_long,Utilitarianism,0,0.9999545812606812,4,1
BRA,B3_long,Fitness,0,0.00857748556882143,4,4
BRA,B3_long,Utilitarianism,1,1.0,2,5
BRA,B3_long,Species,0,0.22270014882087708,4,4
BRA,B3_long,Gender,1,1.0,3,3
BRA,B3_long,Gender,0,0.0,1,1
BRA,B3_long,Gender,0,0.0,4,4
BRA,B3_long,SocialValue,0,0.0,1,1
BRA,B3_long,Gender,0,0.0,3,3
BRA,B3_long,Gender,1,1.0,5,5
BRA,B3_long,Age,0,0.01798621378839016,4,4
BRA,B3_long,SocialValue,0,0.0,1,1
BRA,B3_long,Age,1,1.0,3,3
BRA,B3_long,Gender,1,1.0,3,3
BRA,B3_long,SocialValue,1,0.18242555856704712,5,5
BRA,B3_long,Fitness,0,0.0,4,4
BRA,B3_long,Fitness,0,0.0,2,2
BRA,B3_long,Gender,0,0.0,5,5
BRA,B3_long,Species,0,0.26894140243530273,1,1
BRA,B3_long,SocialValue,0,0.0,2,2
BRA,B3_long,Fitness,0,0.0,3,3
BRA,B3_long,SocialValue,1,0.04742587357759476,4,4
BRA,B3_long,Gender,1,1.0,1,1
BRA,B3_long,SocialValue,1,0.06008663773536682,4,4
BRA,B3_long,Species,0,0.11920292675495148,5,5
BRA,B3_long,Age,1,0.9046505093574524,5,5
BRA,B3_long,Gender,1,1.0,1,1
BRA,B3_long,SocialValue,0,0.0,5,5
BRA,B3_long,SocialValue,1,0.9933071732521057,4,4
BRA,B3_long,Age,1,1.0,2,2
BRA,B3_long,Fitness,1,1.0,4,4
BRA,B3_long,Utilitarianism,1,1.0,2,4
BRA,B3_long,Age,0,0.0,5,5
BRA,B3_long,Age,0,0.0,4,4
BRA,B3_long,Species,0,0.8175745010375977,2,2
BRA,B3_long,Fitness,0,0.005220125429332256,5,5
BRA,B3_long,SocialValue,1,0.9820137619972229,5,5
BRA,B3_long,Gender,0,0.0,2,2
BRA,B3_long,Fitness,0,0.0,5,5
BRA,B3_long,Gender,1,1.0,4,4
BRA,B3_long,SocialValue,0,0.0,2,2
BRA,B3_long,Age,1,1.0,4,4
BRA,B3_long,Fitness,1,0.9997388124465942,2,2
BRA,B3_long,Utilitarianism,1,1.0,2,3
BRA,B3_long,Age,0,0.0,3,3
BRA,B3_long,Age,1,0.9933071732521057,4,4
BRA,B3_long,Age,0,0.01798621006309986,3,3
BRA,B3_long,Age,0,0.0,5,5
BRA,B3_long,Gender,0,0.0,1,1
BRA,B3_long,Gender,0,0.3208213150501251,1,1
BRA,B3_long,Gender,1,1.0,5,5
BRA,B3_long,Fitness,0,0.622459352016449,5,5
BRA,B3_long,Fitness,1,1.0,1,1
BRA,B3_long,Age,0,0.7772998809814453,2,2
BRA,B3_long,SocialValue,0,0.0,3,3
BRA,B3_long,Gender,1,1.0,5,5
BRA,B3_long,SocialValue,0,0.9626731276512146,1,1
BRA,B3_long,Gender,0,0.0,1,1
BRA,B3_long,Species,1,1.0,2,2
BRA,B3_long,Age,0,0.0,5,5
BRA,B3_long,SocialValue,1,1.0,5,5
BRA,B3_long,SocialValue,1,0.622459352016449,1,1
BRA,B3_long,Fitness,1,1.0,5,5
BRA,B3_long,SocialValue,1,1.0,4,4
BRA,B3_long,Gender,0,0.0,3,3
BRA,B3_long,Gender,0,0.0,1,1
BRA,B3_long,Age,0,0.14804719388484955,3,3
BRA,B3_long,Fitness,1,1.0,3,3
BRA,B3_long,Age,1,1.0,2,2
BRA,B3_long,Gender,0,0.0,4,4
BRA,B3_long,Gender,1,1.0,2,2
BRA,B3_long,SocialValue,1,0.977022647857666,1,1
BRA,B3_long,Age,1,0.7772998809814453,3,3
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,Gender,0,0.0,4,4
BRA,B3_long,Age,0,0.0,3,3
BRA,B3_long,Fitness,1,1.0,2,2
BRA,B3_long,Species,0,0.14804719388484955,1,1
BRA,B3_long,Gender,0,0.0,5,5
BRA,B3_long,SocialValue,0,0.0,5,5
BRA,B3_long,Utilitarianism,0,0.02931223064661026,4,2
BRA,B3_long,Fitness,1,0.9933071732521057,3,3
BRA,B3_long,SocialValue,0,0.0,4,4
BRA,B3_long,Species,0,0.01798621006309986,2,2
BRA,B3_long,Species,1,1.0,3,3
BRA,B3_long,Fitness,1,1.0,4,4
BRA,B3_long,Fitness,1,1.0,5,5
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,SocialValue,1,1.0,4,4
BRA,B3_long,Fitness,1,1.0,1,1
BRA,B3_long,SocialValue,1,1.0,2,2
BRA,B3_long,Species,1,1.0,5,5
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,Gender,0,0.0,3,3
BRA,B3_long,Fitness,0,0.0,3,3
BRA,B3_long,SocialValue,1,0.3775406777858734,5,5
BRA,B3_long,Gender,1,1.0,5,5
BRA,B3_long,SocialValue,1,0.9046505093574524,1,1
BRA,B3_long,SocialValue,0,1.0,2,2
BRA,B3_long,Age,1,0.9975274205207825,5,5
BRA,B3_long,Gender,1,1.0,4,4
BRA,B3_long,Fitness,0,0.18242552876472473,4,4
BRA,B3_long,Gender,0,0.0,5,5
BRA,B3_long,Species,1,1.0,1,1
BRA,B3_long,Fitness,1,1.0,3,3
BRA,B3_long,SocialValue,1,1.0,5,5
BRA,B3_long,Gender,1,1.0,2,2
BRA,B3_long,Gender,0,0.0,4,4
BRA,B3_long,SocialValue,1,1.0,4,4
BRA,B3_long,Fitness,1,1.0,1,1
BRA,B3_long,Gender,0,0.0,5,5
BRA,B3_long,Gender,1,1.0,5,5
BRA,B3_long,Fitness,0,0.0,1,1
BRA,B3_long,Age,0,0.11920292675495148,5,5
BRA,B3_long,Utilitarianism,0,0.9999646544456482,5,1
BRA,B3_long,Utilitarianism,0,0.006692850962281227,4,3
BRA,B3_long,Age,1,1.0,1,1
BRA,B3_long,Age,1,0.977022647857666,2,2
BRA,B3_long,Age,0,0.8807970285415649,1,1
BRA,B3_long,Utilitarianism,1,0.9999971389770508,3,4
BRA,B3_long,Gender,1,1.0,2,2
BRA,B3_long,SocialValue,1,1.0,2,2
BRA,B3_long,Fitness,1,1.0,5,5
BRA,B3_long,Age,1,1.0,4,4
BRA,B3_long,Gender,1,1.0,2,2
BRA,B3_long,Gender,0,0.5621764659881592,3,3
BRA,B3_long,Age,0,0.0,4,4
BRA,B3_long,Gender,1,1.0,4,4
BRA,B3_long,Fitness,1,0.970687747001648,5,5
BRA,B3_long,Fitness,1,1.0,1,1
BRA,B3_long,Fitness,0,0.0,3,3
BRA,B3_long,Age,1,1.0,1,1
BRA,B3_long,Fitness,0,0.5,3,3
BRA,B3_long,Species,1,1.0,1,1
BRA,B3_long,Gender,1,1.0,2,2
BRA,B3_long,Age,0,0.0,4,4
BRA,B3_long,Age,0,0.622459352016449,3,3
BRA,B3_long,Gender,0,0.0,4,4
BRA,B3_long,Age,0,0.0,3,3
BRA,B3_long,Fitness,0,0.0,4,4
BRA,B3_long,Gender,1,1.0,1,1
BRA,B3_long,SocialValue,0,0.0,2,2
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,Fitness,1,1.0,5,5
BRA,B3_long,Gender,1,1.0,2,2
BRA,B3_long,Utilitarianism,0,0.07585817575454712,5,2
BRA,B3_long,Gender,1,1.0,1,1
BRA,B3_long,Gender,1,1.0,4,4
BRA,B3_long,Fitness,0,0.0,2,2
BRA,B3_long,Age,0,0.0,1,1
BRA,B3_long,SocialValue,1,1.0,1,1
BRA,B3_long,Age,1,1.0,3,3
BRA,B3_long,SocialValue,0,0.06008664518594742,1,1
BRA,B3_long,Age,1,0.9626731276512146,5,5
BRA,B3_long,Gender,1,1.0,1,1
BRA,B3_long,Species,1,1.0,4,4
BRA,B3_long,SocialValue,0,0.0,1,1
BRA,B3_long,SocialValue,0,0.0,1,1
BRA,B3_long,Age,0,0.0,5,5
BRA,B3_long,Gender,0,0.0,2,2
BRA,B3_long,Fitness,1,0.8519527912139893,1,1
BRA,B3_long,Gender,1,1.0,3,3
BRA,B3_long,Age,0,0.0,4,4
BRA,B3_long,SocialValue,0,0.0,1,1
BRA,B3_long,SocialValue,0,0.11920292675495148,1,1
BRA,B3_long,Age,1,1.0,1,1
BRA,B3_long,Age,0,0.0,2,2
BRA,B3_long,Fitness,1,1.0,3,3
BRA,B3_long,SocialValue,0,0.0,2,2
BRA,B3_long,SocialValue,0,0.0,5,5
BRA,B3_long,Age,1,0.7772998809814453,1,1
BRA,B3_long,Gender,0,0.0,5,5
BRA,B3_long,SocialValue,0,0.0,5,5
BRA,B3_long,Utilitarianism,0,0.977022647857666,3,2
BRA,B3_long,Gender,1,1.0,1,1
BRA,B3_long,Age,1,1.0,3,3
BRA,B3_long,Species,1,1.0,5,5
BRA,B3_long,Fitness,0,0.01798621378839016,2,2
BRA,B3_long,Fitness,0,0.0,1,1
BRA,B3_long,Gender,0,0.0,1,1
BRA,B3_long,Age,0,0.0,2,2
BRA,B3_long,Fitness,0,0.6791787147521973,3,3
BRA,B3_long,Gender,1,1.0,4,4
BRA,B3_long,Age,1,1.0,5,5
BRA,B3_long,SocialValue,1,0.7772998809814453,5,5
BRA,B3_long,SocialValue,0,0.9959298968315125,5,5
BRA,B3_long,SocialValue,1,1.0,4,4
BRA,B3_long,Gender,0,0.0,2,2
BRA,B3_long,Fitness,0,0.7772998213768005,2,2
BRA,B3_long,Age,1,1.0,4,4
BRA,B3_long,Fitness,0,0.0,1,1
BRA,B3_long,Species,0,0.01798621006309986,3,3
BRA,B3_long,Utilitarianism,1,1.0,1,4
BRA,B3_long,Age,0,0.9859364032745361,1,1
BRA,B3_long,Utilitarianism,1,1.0,1,2
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,Fitness,0,0.3208213150501251,2,2
BRA,B3_long,Species,1,1.0,4,4
BRA,B3_long,Gender,0,0.0,3,3
BRA,B3_long,SocialValue,0,0.18242555856704712,3,3
BRA,B3_long,Age,0,0.0,2,2
BRA,B3_long,Gender,0,0.0,5,5
BRA,B3_long,Age,1,0.9399133324623108,2,2
BRA,B3_long,Fitness,1,0.9996646642684937,4,4
BRA,B3_long,Gender,0,0.0,2,2
BRA,B3_long,SocialValue,1,1.0,4,4
BRA,B3_long,Age,1,1.0,2,2
BRA,B3_long,Gender,1,1.0,1,1
BRA,B3_long,Gender,0,0.0,2,2
BRA,B3_long,Utilitarianism,1,1.0,3,5
BRA,B3_long,Species,1,1.0,3,3
BRA,B3_long,SocialValue,1,0.22270014882087708,4,4
BRA,B3_long,Fitness,1,1.0,1,1
BRA,B3_long,SocialValue,1,1.0,2,2
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,Fitness,1,1.0,2,2
BRA,B3_long,Gender,0,0.0,4,4
BRA,B3_long,SocialValue,0,0.0,3,3
BRA,B3_long,Gender,1,1.0,3,3
BRA,B3_long,Fitness,1,0.9859364032745361,4,4
BRA,B3_long,Age,0,0.0,5,5
BRA,B3_long,Gender,1,1.0,5,5
BRA,B3_long,SocialValue,0,0.9399133324623108,5,5
BRA,B3_long,Fitness,1,1.0,2,2
BRA,B3_long,Gender,0,0.0,5,5
BRA,B3_long,SocialValue,1,1.0,4,4
BRA,B3_long,Fitness,1,1.0,4,4
BRA,B3_long,Age,1,1.0,4,4
BRA,B3_long,Age,0,0.9241418242454529,4,4
BRA,B3_long,SocialValue,0,0.0,1,1
BRA,B3_long,Fitness,0,0.0,4,4
BRA,B3_long,Utilitarianism,0,0.9890130758285522,5,3
BRA,B3_long,Fitness,0,0.0,2,2
BRA,B3_long,Age,1,1.0,3,3
BRA,B3_long,Species,1,1.0,2,2
BRA,B3_long,SocialValue,0,0.0,4,4
BRA,B3_long,SocialValue,0,0.0,4,4
BRA,B3_long,Fitness,0,0.0,5,5
BRA,B3_long,Age,1,0.8807970881462097,4,4
BRA,B3_long,Fitness,1,0.998498797416687,2,2
BRA,B3_long,Age,1,1.0,1,1
BRA,B3_long,Gender,1,1.0,3,3
BRA,B3_long,SocialValue,0,0.0019267348106950521,3,3
BRA,B3_long,Age,1,1.0,5,5
BRA,B3_long,Age,0,0.0,1,1
BRA,B3_long,Gender,1,1.0,3,3
BRA,B3_long,SocialValue,0,0.0,5,5
BRA,B3_long,Species,0,0.8807970881462097,5,5
BRA,B3_long,SocialValue,0,0.622459352016449,4,4
BRA,B3_long,SocialValue,1,0.005220125429332256,5,5
BRA,B3_long,Age,1,0.9999417066574097,5,5
BRA,B3_long,SocialValue,0,0.0,4,4
BRA,B3_long,Fitness,0,0.0,5,5
BRA,B3_long,SocialValue,1,0.18242555856704712,1,1
BRA,B3_long,SocialValue,0,0.0,4,4
BRA,B3_long,Fitness,1,1.0,3,3
BRA,B3_long,Fitness,0,0.0,1,1
BRA,B3_long,Species,0,0.00857748556882143,4,4
BRA,B3_long,SocialValue,1,1.0,3,3
BRA,B3_long,Fitness,0,0.0,1,1
BRA,B3_long,Gender,0,0.0,2,2
BRA,B3_long,Utilitarianism,1,1.0,1,5
BRA,B3_long,Gender,0,0.0,1,1
BRA,B3_long,Utilitarianism,0,0.9525741338729858,5,4
BRA,B3_long,Fitness,0,0.0,4,4
BRA,B3_long,SocialValue,1,1.0,2,2
BRA,B3_long,SocialValue,1,1.0,2,2
BRA,B3_long,Age,0,0.0,1,1
BRA,B3_long,Age,1,1.0,2,2
BRA,B3_long,Utilitarianism,1,1.0,1,3
BRA,B3_long,Age,1,0.9975274205207825,3,3
BRA,B3_long,Gender,1,1.0,4,4
BRA,B3_long,SocialValue,1,0.5,3,3
BRA,B3_long,SocialValue,1,0.9626731276512146,1,1
BRA,B3_long,Fitness,0,0.3208213150501251,1,1
BRA,B3_long,Fitness,1,0.6791787147521973,4,4
BRA,B3_long,SocialValue,1,1.0,4,4
BRA,B3_long,Gender,0,0.0,3,3
BRA,B3_long,Fitness,1,1.0,2,2
BRA,B3_long,Age,1,0.999447226524353,1,1
BRA,B3_long,Utilitarianism,0,0.0019267348106950521,2,1
BRA,B3_long,Fitness,0,0.0,5,5
BRA,B3_long,Gender,1,1.0,3,3
BRA,B3_long,Gender,0,0.0,3,3
BRA,B3_long,Gender,1,1.0,2,2
BRA,B3_long,SocialValue,0,0.0,4,4
BRA,B3_long,SocialValue,0,0.0,2,2
BRA,B3_long,Age,0,0.014063626527786255,2,2
BRA,B3_long,Gender,1,1.0,4,4
BRA,B3_long,Utilitarianism,0,0.999841570854187,3,1
BRA,B3_long,SocialValue,1,1.0,2,2
BRA,B3_long,Age,0,0.0019267348106950521,2,2
BRA,B3_long,SocialValue,0,0.8175745010375977,3,3
BRA,B3_long,Gender,0,0.0,2,2
BRA,B3_long,Fitness,1,1.0,5,5
BRA,B3_long,Gender,0,0.0,4,4
