country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
COL,B4,Fitness,0,0.0,3,3
COL,B4,Species,0,0.0,3,3
COL,B4,SocialValue,0,1.0,3,3
COL,B4,SocialValue,0,1.0,3,3
COL,B4,SocialValue,0,1.0,5,5
COL,B4,SocialValue,1,0.0,2,2
COL,B4,SocialValue,0,1.0,3,3
COL,B4,Age,0,1.0,1,1
COL,B4,Fitness,1,0.0,3,3
COL,B4,SocialValue,0,0.0,4,4
COL,B4,SocialValue,0,1.0,2,2
COL,B4,Gender,1,0.0,5,5
COL,B4,Utilitarianism,1,1.0,4,5
COL,B4,Utilitarianism,0,0.0,4,1
COL,B4,Fitness,0,0.0,4,4
COL,B4,Utilitarianism,1,1.0,2,5
COL,B4,Species,0,0.0,4,4
COL,B4,Gender,1,0.0,3,3
COL,B4,Gender,0,0.0,1,1
COL,B4,Gender,0,0.0,4,4
COL,B4,SocialValue,0,0.0,1,1
COL,B4,Gender,0,1.0,3,3
COL,B4,Gender,1,0.0,5,5
COL,B4,Age,0,0.0,4,4
COL,B4,SocialValue,0,1.0,1,1
COL,B4,Age,1,1.0,3,3
COL,B4,Gender,1,0.0,3,3
COL,B4,SocialValue,1,0.0,5,5
COL,B4,Fitness,0,1.0,4,4
COL,B4,Fitness,0,1.0,2,2
COL,B4,Gender,0,1.0,5,5
COL,B4,Species,0,0.0,1,1
COL,B4,SocialValue,0,0.0,2,2
COL,B4,Fitness,0,1.0,3,3
COL,B4,SocialValue,1,0.0,4,4
COL,B4,Gender,1,0.0,1,1
COL,B4,SocialValue,1,0.0,4,4
COL,B4,Species,0,0.0,5,5
COL,B4,Age,1,0.0,5,5
COL,B4,Gender,1,0.0,1,1
COL,B4,SocialValue,0,1.0,5,5
COL,B4,SocialValue,1,0.0,4,4
COL,B4,Age,1,1.0,2,2
COL,B4,Fitness,1,0.0,4,4
COL,B4,Utilitarianism,1,1.0,2,4
COL,B4,Age,0,0.0,5,5
COL,B4,Age,0,0.0,4,4
COL,B4,Species,0,0.0,2,2
COL,B4,Fitness,0,1.0,5,5
COL,B4,SocialValue,1,0.0,5,5
COL,B4,Gender,0,1.0,2,2
COL,B4,Fitness,0,1.0,5,5
COL,B4,Gender,1,0.0,4,4
COL,B4,SocialValue,0,1.0,2,2
COL,B4,Age,1,1.0,4,4
COL,B4,Fitness,1,1.0,2,2
COL,B4,Utilitarianism,1,1.0,2,3
COL,B4,Age,0,0.0,3,3
COL,B4,Age,1,0.0,4,4
COL,B4,Age,0,1.0,3,3
COL,B4,Age,0,0.0,5,5
COL,B4,Gender,0,1.0,1,1
COL,B4,Gender,0,1.0,1,1
COL,B4,Gender,1,0.0,5,5
COL,B4,Fitness,0,1.0,5,5
