country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
IDN,B3_long,Fitness,0,0.0,3,3
IDN,B3_long,Species,0,0.8175745010375977,3,3
IDN,B3_long,SocialValue,0,0.0,3,3
IDN,B3_long,SocialValue,0,0.0,3,3
IDN,B3_long,SocialValue,0,0.0,5,5
IDN,B3_long,SocialValue,1,1.0,2,2
IDN,B3_long,SocialValue,0,0.0,3,3
IDN,B3_long,Age,0,0.0,1,1
IDN,B3_long,Fitness,1,1.0,3,3
IDN,B3_long,SocialValue,0,0.0,4,4
IDN,B3_long,SocialValue,0,0.0,2,2
IDN,B3_long,Gender,1,1.0,5,5
IDN,B3_long,Utilitarianism,1,1.0,4,5
IDN,B3_long,Utilitarianism,0,0.0,4,1
IDN,B3_long,Fitness,0,0.0,4,4
IDN,B3_long,Utilitarianism,1,1.0,2,5
IDN,B3_long,Species,0,0.5,4,4
IDN,B3_long,Gender,1,1.0,3,3
IDN,B3_long,Gender,0,0.0,1,1
IDN,B3_long,Gender,0,0.0,4,4
IDN,B3_long,SocialValue,0,0.0,1,1
IDN,B3_long,Gender,0,0.0,3,3
IDN,B3_long,Gender,1,1.0,5,5
IDN,B3_long,Age,0,0.0,4,4
IDN,B3_long,SocialValue,0,0.0,1,1
IDN,B3_long,Age,1,1.0,3,3
IDN,B3_long,Gender,1,1.0,3,3
IDN,B3_long,SocialValue,1,1.0,5,5
IDN,B3_long,Fitness,0,0.0,4,4
IDN,B3_long,Fitness,0,0.0,2,2
IDN,B3_long,Gender,0,0.0,5,5
IDN,B3_long,Species,0,0.0,1,1
IDN,B3_long,SocialValue,0,0.0,2,2
IDN,B3_long,Fitness,0,0.0,3,3
IDN,B3_long,SocialValue,1,1.0,4,4
IDN,B3_long,Gender,1,1.0,1,1
IDN,B3_long,SocialValue,1,1.0,4,4
IDN,B3_long,Species,0,0.562176525592804,5,5
IDN,B3_long,Age,1,1.0,5,5
IDN,B3_long,Gender,1,1.0,1,1
IDN,B3_long,SocialValue,0,0.0,5,5
IDN,B3_long,SocialValue,1,1.0,4,4
IDN,B3_long,Age,1,1.0,2,2
IDN,B3_long,Fitness,1,1.0,4,4
IDN,B3_long,Utilitarianism,1,1.0,2,4
IDN,B3_long,Age,0,0.0,5,5
IDN,B3_long,Age,0,0.0,4,4
IDN,B3_long,Species,0,0.851952850818634,2,2
IDN,B3_long,Fitness,0,0.0,5,5
IDN,B3_long,SocialValue,1,1.0,5,5
IDN,B3_long,Gender,0,0.0,2,2
IDN,B3_long,Fitness,0,0.0,5,5
IDN,B3_long,Gender,1,1.0,4,4
IDN,B3_long,SocialValue,0,0.0,2,2
IDN,B3_long,Age,1,1.0,4,4
IDN,B3_long,Fitness,1,1.0,2,2
IDN,B3_long,Utilitarianism,1,1.0,2,3
IDN,B3_long,Age,0,0.0,3,3
IDN,B3_long,Age,1,1.0,4,4
IDN,B3_long,Age,0,0.0,3,3
IDN,B3_long,Age,0,0.0,5,5
IDN,B3_long,Gender,0,0.0,1,1
IDN,B3_long,Gender,0,0.0,1,1
IDN,B3_long,Gender,1,1.0,5,5
IDN,B3_long,Fitness,0,0.0,5,5
IDN,B3_long,Fitness,1,1.0,1,1
IDN,B3_long,Age,0,0.0,2,2
IDN,B3_long,SocialValue,0,0.0,3,3
IDN,B3_long,Gender,1,1.0,5,5
IDN,B3_long,SocialValue,0,0.0,1,1
IDN,B3_long,Gender,0,0.0,1,1
IDN,B3_long,Species,1,1.0,2,2
IDN,B3_long,Age,0,0.0,5,5
IDN,B3_long,SocialValue,1,1.0,5,5
IDN,B3_long,SocialValue,1,1.0,1,1
IDN,B3_long,Fitness,1,1.0,5,5
IDN,B3_long,SocialValue,1,1.0,4,4
IDN,B3_long,Gender,0,0.0,3,3
IDN,B3_long,Gender,0,0.0,1,1
IDN,B3_long,Age,0,0.0,3,3
IDN,B3_long,Fitness,1,1.0,3,3
IDN,B3_long,Age,1,1.0,2,2
IDN,B3_long,Gender,0,0.0,4,4
IDN,B3_long,Gender,1,1.0,2,2
IDN,B3_long,SocialValue,1,1.0,1,1
IDN,B3_long,Age,1,1.0,3,3
IDN,B3_long,SocialValue,1,1.0,3,3
IDN,B3_long,Gender,0,0.0,4,4
IDN,B3_long,Age,0,0.0,3,3
IDN,B3_long,Fitness,1,1.0,2,2
IDN,B3_long,Species,0,0.6791787147521973,1,1
IDN,B3_long,Gender,0,0.0,5,5
IDN,B3_long,SocialValue,0,0.0,5,5
IDN,B3_long,Utilitarianism,0,0.0,4,2
IDN,B3_long,Fitness,1,1.0,3,3
IDN,B3_long,SocialValue,0,0.0,4,4
IDN,B3_long,Species,0,0.0,2,2
IDN,B3_long,Species,1,1.0,3,3
IDN,B3_long,Fitness,1,1.0,4,4
IDN,B3_long,Fitness,1,1.0,5,5
IDN,B3_long,SocialValue,1,1.0,3,3
IDN,B3_long,SocialValue,1,1.0,4,4
IDN,B3_long,Fitness,1,1.0,1,1
IDN,B3_long,SocialValue,1,1.0,2,2
IDN,B3_long,Species,1,1.0,5,5
IDN,B3_long,SocialValue,1,1.0,3,3
IDN,B3_long,Gender,0,0.0,3,3
IDN,B3_long,Fitness,0,0.0,3,3
IDN,B3_long,SocialValue,1,1.0,5,5
IDN,B3_long,Gender,1,1.0,5,5
IDN,B3_long,SocialValue,1,1.0,1,1
IDN,B3_long,SocialValue,0,0.6791787147521973,2,2
IDN,B3_long,Age,1,1.0,5,5
IDN,B3_long,Gender,1,1.0,4,4
IDN,B3_long,Fitness,0,0.0,4,4
IDN,B3_long,Gender,0,0.0,5,5
IDN,B3_long,Species,1,1.0,1,1
IDN,B3_long,Fitness,1,1.0,3,3
IDN,B3_long,SocialValue,1,1.0,5,5
IDN,B3_long,Gender,1,1.0,2,2
IDN,B3_long,Gender,0,0.0,4,4
IDN,B3_long,SocialValue,1,1.0,4,4
IDN,B3_long,Fitness,1,1.0,1,1
IDN,B3_long,Gender,0,0.0,5,5
IDN,B3_long,Gender,1,1.0,5,5
IDN,B3_long,Fitness,0,0.0,1,1
IDN,B3_long,Age,0,0.0,5,5
IDN,B3_long,Utilitarianism,0,0.0,5,1
IDN,B3_long,Utilitarianism,0,0.0,4,3
IDN,B3_long,Age,1,1.0,1,1
IDN,B3_long,Age,1,1.0,2,2
IDN,B3_long,Age,0,0.0,1,1
IDN,B3_long,Utilitarianism,1,1.0,3,4
IDN,B3_long,Gender,1,1.0,2,2
IDN,B3_long,SocialValue,1,1.0,2,2
IDN,B3_long,Fitness,1,1.0,5,5
IDN,B3_long,Age,1,1.0,4,4
